remote-sensing inversion	DierssenImageDiffuse
9	6
Comments: 
02/13/17	19:19:05
Image	debug\gail_15bands_7cm_jun222016_utmz33_reg_clip_new_badpixsmsk_bil_quac_spatialsubset20cm.hdr
Transect	debug\BathymetryImageDierssen_gail_15bands_7cm_jun222016_utmz33_reg_clip_new_badpixsmsk_bil_quac_spatialsubset20cm.txt
Params	Default
Alpha	0.01
NIter	5
Width/Height	5
X	Y	RRS555	RRS670	Depth	T	
905	655	0	0	-1.#IND	10.6451	
955	655	0	0	-1.#IND	8.41258	
1005	655	0	0	-1.#IND	10.577	
1055	655	0	0	-1.#IND	11.3829	
1105	655	0	0	-1.#IND	9.35795	
1155	655	4834.46	4762.21	0.299841	9.37658	
1205	655	1975.14	2887.3	0.184567	11.4152	
1255	655	1904.06	2953.5	0.171102	12.5396	
1305	655	1826.27	2826.77	0.171574	8.18526	
1355	655	1377.29	2555.71	0.135492	7.91195	
1405	655	1238.05	2340.61	0.132187	7.91119	
1455	655	1399.44	2596.89	0.135485	7.94959	
1505	655	1300.36	2306.39	0.14379	7.96365	
1555	655	1341.22	2478.42	0.136239	7.39156	
1605	655	1525.64	2681.75	0.145494	9.94069	
1655	655	1387.66	2565.24	0.136169	7.90777	
1705	655	1280.74	2671.02	0.115951	7.89333	
1755	655	1441.29	2727.36	0.132026	7.99102	
1805	655	1418.23	1892.46	0.20707	9.27813	
1855	655	1418.6	2601.79	0.137596	9.28383	
5	705	2211.23	3220.65	0.185425	10.2946	
55	705	1762.8	2567.83	0.185396	9.33211	
105	705	4365.02	4178.18	0.310208	11.3783	
155	705	2139.57	2944.08	0.199238	12.7954	
205	705	2340.72	3366.32	0.188431	8.18184	
255	705	1875.72	2430.83	0.214767	7.86824	
305	705	1709.46	1275.3	0.413743	7.91347	
355	705	0	0	-1.#IND	7.90701	
405	705	0	0	-1.#IND	9.56588	
455	705	0	0	-1.#IND	8.20655	
505	705	2402.43	1441.32	0.526541	7.97201	
555	705	978.276	594.556	0.519201	10.0312	
605	705	2147.59	1519.96	0.438966	11.9789	
655	705	2035.43	1506.06	0.417592	12.1872	
705	705	1903.12	1381.38	0.426717	12.2066	
755	705	0	0	-1.#IND	8.72428	
805	705	0	0	-1.#IND	8.78586	
855	705	0	0	-1.#IND	7.98722	
905	705	0	0	-1.#IND	8.14231	
955	705	0	0	-1.#IND	8.08985	
1005	705	2183.07	3093.76	0.191971	10.6492	
1055	705	5063.31	4888.27	0.307082	13.5477	
1105	705	2388.12	3230.12	0.203585	10.3109	
1155	705	1925.81	2879.66	0.179323	8.83224	
1205	705	2120.57	3121.3	0.18296	12.7061	
1255	705	1159.55	2093.49	0.140477	13.163	
1305	705	1327.07	2312.57	0.147155	12.3606	
1355	705	1237.87	2400.11	0.12783	12.5427	
1405	705	1347.61	2426.97	0.140936	11.129	
1455	705	1433.37	2661.5	0.135375	13.0623	
1505	705	1249.84	2522.46	0.121169	12.0219	
1555	705	1434.41	2506.21	0.146648	11.2563	
1605	705	1478.61	2695.33	0.138709	8.22822	
1655	705	1417.73	2674.68	0.132555	12.5978	
1705	705	1469.27	2854.43	0.127493	13.2847	
1755	705	1390.59	2626.12	0.132379	13.5652	
1805	705	1117.76	1429.76	0.218284	11.1723	
1855	705	1388.7	2931.9	0.114051	11.9356	
5	755	4737.92	4383.68	0.322872	7.91347	
55	755	2082.84	2982.03	0.189505	8.86987	
105	755	1681.31	2384.62	0.191775	9.25114	
155	755	2641.42	3009.89	0.251649	7.91537	
205	755	1735.85	1366.23	0.389343	8.35632	
255	755	2045.69	1128.69	0.576128	10.455	
305	755	2139.95	1185.61	0.573586	7.99102	
355	755	2295.59	1291.48	0.564274	12.7072	
405	755	2427.36	1367.01	0.563654	12.6582	
455	755	1668.42	974.073	0.542261	10.0209	
505	755	2386.05	1495.53	0.50206	8.44641	
555	755	1786.92	1547.25	0.34886	8.33465	
605	755	2187.19	1470.38	0.464823	8.23316	
655	755	1116.27	937.808	0.361263	9.8677	
705	755	1764.53	1549.2	0.343283	11.1871	
755	755	0	0	-1.#IND	10.631	
805	755	0	0	-1.#IND	12.9821	
855	755	2650.93	3721.62	0.194265	12.1006	
905	755	2521.92	3407.16	0.203879	13.3421	
955	755	5213.9	4754.28	0.328438	13.0372	
1005	755	2294.27	3181.89	0.197275	8.44679	
1055	755	2066.24	2931.22	0.191721	9.1793	
1105	755	2202.77	3207.52	0.185484	8.11076	
1155	755	1268.02	2336.87	0.136723	8.40916	
1205	755	1406.21	2444.27	0.147645	8.45097	
1255	755	1280.38	2390.26	0.134415	7.97658	
1305	755	1282.88	2383.62	0.135259	8.29056	
1355	755	1371.95	2474.09	0.140691	12.9463	
1405	755	1310.78	2499.18	0.130712	12.4849	
1455	755	1317.35	2465.59	0.133961	10.8142	
1505	755	1319.95	2404.98	0.138794	12.9494	
1555	755	1308.33	2457.31	0.13334	10.7295	
1605	755	1512.66	2666.01	0.144988	8.25065	
1655	755	1358.82	2602.05	0.12996	9.97148	
1705	755	1415.15	2600.85	0.137221	8.63762	
1755	755	1505.61	2680.53	0.143081	8.80221	
1805	755	1326.87	1355.91	0.287008	7.99216	
1855	755	1389.8	2855.45	0.118305	8.44451	
5	805	2295.99	3211.33	0.195181	8.76306	
55	805	0	0	-1.#IND	9.49974	
105	805	0	0	-1.#IND	8.01459	
155	805	1902.97	1064.28	0.567849	9.90458	
205	805	0	0	-1.#IND	13.6857	
255	805	0	0	-1.#IND	12.7696	
305	805	0	0	-1.#IND	13.2524	
355	805	0	0	-1.#IND	12.4446	
405	805	936.073	539.504	0.549841	9.17131	
455	805	2252.33	1317.21	0.54127	9.59249	
505	805	758.138	458.381	0.522134	9.28155	
555	805	227.043	251.463	0.260496	9.6077	
605	805	2095.75	1358.3	0.483968	8.13433	
655	805	2092.42	3082.23	0.182782	8.25445	
705	805	2784.82	3505.19	0.222694	10.5793	
755	805	2890.91	3760.09	0.213796	10.7302	
805	805	2268.15	3206.26	0.192581	8.14459	
855	805	0	0	-1.#IND	11.1324	
905	805	0	0	-1.#IND	10.6124	
955	805	1980.21	2910.1	0.183328	8.39015	
1005	805	2424.53	3406.23	0.194089	8.75165	
1055	805	1388.92	2683.53	0.128428	8.38901	
1105	805	1184.59	2353.17	0.123765	8.6551	
1155	805	1443.25	2661.24	0.136626	10.6325	
1205	805	1318.01	2579.29	0.126263	9.08883	
1255	805	1283.08	2476.99	0.12857	8.54448	
1305	805	1384.27	2564.65	0.135771	8.19553	
1355	805	1336.17	2520.16	0.132601	8.26205	
1405	805	1342.81	2526.17	0.133053	8.19325	
1455	805	1325.6	2429.86	0.137698	9.23707	
1505	805	1442.92	2442.03	0.152874	8.43159	
1555	805	1408.96	2457.93	0.146946	8.78738	
1605	805	988.686	1146.48	0.246337	9.29447	
1655	805	1451.66	1533.81	0.275743	8.14877	
1705	805	1295.98	1071.16	0.368124	8.46276	
1755	805	1456.81	1310.02	0.333834	9.06146	
1805	805	1423.77	2506.88	0.145176	8.07807	
1855	805	1610.51	2528.43	0.168475	8.06476	
5	855	1981.01	2526.18	0.21912	9.94183	
55	855	3616.26	3599.12	0.29619	8.39395	
105	855	0	0	-1.#IND	8.24076	
155	855	0	0	-1.#IND	8.29816	
205	855	516.067	318.353	0.510854	8.46846	
255	855	0	0	-1.#IND	8.39814	
305	855	0	0	-1.#IND	8.10772	
355	855	2488.31	1637.83	0.475808	8.40042	
405	855	2598.94	1837.86	0.439378	10.6492	
455	855	2131.04	1625.1	0.403591	9.04131	
505	855	0	0	-1.#IND	8.06971	
555	855	0	0	-1.#IND	8.30272	
605	855	0	0	-1.#IND	8.21073	
655	855	2863.48	3134.26	0.264247	8.12254	
705	855	1939.03	2592.79	0.206531	11.8052	
755	855	0	0	-1.#IND	9.00102	
805	855	0	0	-1.#IND	8.36126	
855	855	0	0	-1.#IND	8.00851	
905	855	2546.95	3527.32	0.197628	9.8411	
955	855	1486.21	2448.34	0.158325	9.33097	
1005	855	1272.39	2306.56	0.139727	8.98391	
1055	855	1239.85	2331.5	0.133128	8.73265	
1105	855	1249.83	2333.5	0.134395	8.77522	
1155	855	1252.45	2394.04	0.130272	8.53308	
1205	855	1341.54	2677.99	0.122961	9.42448	
1255	855	1458.34	2569.29	0.145062	8.30348	
1305	855	1218.47	935.569	0.400469	9.98554	
1355	855	1126.17	1264.36	0.256236	8.22404	
1405	855	1182.03	1468.19	0.22638	8.68323	
1455	855	1141.87	1520.49	0.207617	8.22366	
1505	855	1498.65	2228.63	0.180586	9.55942	
1555	855	1366.68	2172.75	0.165773	10.4155	
1605	855	1366.43	2614.95	0.13007	8.52206	
1655	855	1299.97	2623.05	0.121205	8.35974	
1705	855	1307.1	2543.9	0.127192	8.96072	
1755	855	1378.08	2645.8	0.129513	11.3749	
1805	855	1415.9	2606.97	0.136892	8.00661	
1855	855	1747.58	2967.26	0.152229	8.23924	
5	905	0	0	-1.#IND	10.5124	
55	905	0	0	-1.#IND	10.236	
105	905	0	0	-1.#IND	8.34378	
155	905	2510.42	1698.61	0.461506	9.24354	
205	905	0	0	-1.#IND	9.58261	
255	905	557.817	343.34	0.512098	8.4848	
305	905	2526.85	1713.89	0.460264	8.32553	
355	905	2471.07	1850.63	0.411934	8.22518	
405	905	0	0	-1.#IND	8.638	
455	905	0	0	-1.#IND	9.973	
505	905	0	0	-1.#IND	9.89317	
555	905	0	0	-1.#IND	10.4155	
605	905	2326.83	3065.76	0.210378	8.55209	
655	905	2954.03	3848.2	0.21338	8.42512	
705	905	0	0	-1.#IND	10.2277	
755	905	0	0	-1.#IND	10.612	
805	905	1969.11	2933.63	0.180163	8.06058	
855	905	1323.65	2377.18	0.141454	12.0325	
905	905	1341.4	2460.33	0.137587	10.1403	
955	905	1278.75	2276.99	0.143053	8.16512	
1005	905	1290.94	2370.28	0.137396	9.85706	
1055	905	1325.55	2454.84	0.135846	8.3012	
1105	905	1298.81	1814.59	0.195456	10.2338	
1155	905	1375.81	1485.27	0.268689	8.23202	
1205	905	1048.49	1205.9	0.248817	10.8906	
1255	905	1178.7	1192.46	0.290472	10.6892	
1305	905	1341.38	2616.66	0.1268	8.96262	
1355	905	1235.17	2740.98	0.106615	8.55931	
1405	905	1359.99	2797.25	0.118132	8.44071	
1455	905	1508.11	2789.06	0.136095	9.15839	
1505	905	1882.62	3014.09	0.164279	8.53346	
1555	905	1967.65	2986.11	0.175964	8.79271	
1605	905	1965.99	3174.58	0.162477	8.53194	
1655	905	1831.18	3194.34	0.146956	8.2993	
1705	905	1860.72	3131.59	0.153989	9.83501	
1755	905	1811.92	3350.33	0.136127	8.25445	
1805	905	2140.44	3457.15	0.162424	8.5441	
1855	905	2093.23	3585.37	0.150504	10.8788	
5	955	0	0	-1.#IND	8.26357	
55	955	0	0	-1.#IND	9.48264	
105	955	0	0	-1.#IND	11.7227	
155	955	0	0	-1.#IND	9.01204	
205	955	0	0	-1.#IND	10.6257	
255	955	0	0	-1.#IND	8.07579	
305	955	0	0	-1.#IND	8.21035	
355	955	0	0	-1.#IND	8.27345	
405	955	0	0	-1.#IND	8.25445	
455	955	0	0	-1.#IND	9.84224	
505	955	3066.21	3719.99	0.233047	8.33085	
555	955	2632.91	3559.81	0.203686	8.43729	
605	955	2291.22	3044.46	0.208168	8.05754	
655	955	4294.62	4210.88	0.301496	9.19146	
705	955	2102.44	3015.45	0.189079	8.37837	
755	955	1116.78	1932.95	0.148466	8.16398	
805	955	1291.11	2244.65	0.147605	8.23126	
855	955	1213.4	2127	0.146024	11.7805	
905	955	1319.24	2362.95	0.141951	9.40889	
955	955	1200.03	2190.22	0.138483	8.07389	
1005	955	1412.78	2525.95	0.142286	10.7595	
1055	955	1439.67	2550.64	0.144001	8.1043	
1105	955	1262.88	1544.97	0.230666	10.4117	
1155	955	1397.12	2564.48	0.137449	8.63153	
1205	955	1483.3	2671.07	0.140956	9.17093	
1255	955	1412.76	2572.11	0.138935	7.96327	
1305	955	1672.5	2763.74	0.157694	7.934	
1355	955	1801.05	3322.44	0.136548	7.83213	
1405	955	1921.72	3398.45	0.144347	7.50636	
1455	955	1935.51	3464.29	0.142085	10.2604	
1505	955	1980.91	3339.25	0.153666	9.38076	
1555	955	1766.25	3201.61	0.13974	9.1352	
1605	955	1739.53	3221.81	0.135829	8.01231	
1655	955	1836.3	3178.95	0.148427	12.2199	
1705	955	1626.91	3059.73	0.133106	16.296	
1755	955	1763.17	3132.26	0.143489	12.8065	
1805	955	1718.78	3032.6	0.144782	12.0527	
1855	955	1744.81	3273.8	0.133519	12.4989	
5	1005	0	0	-1.#IND	12.8049	
55	1005	2687.67	1856.29	0.451096	9.07666	
105	1005	0	0	-1.#IND	8.20617	
155	1005	601.918	453.753	0.408893	8.32515	
205	1005	0	0	-1.#IND	7.96137	
255	1005	0	0	-1.#IND	8.52434	
305	1005	0	0	-1.#IND	8.17766	
355	1005	0	0	-1.#IND	8.25217	
405	1005	0	0	-1.#IND	8.31907	
455	1005	0	0	-1.#IND	8.2324	
505	1005	3589.04	4272.28	0.23856	8.02485	
555	1005	4823.77	4721.36	0.302129	8.08187	
605	1005	2137.66	3095.88	0.186766	8.18146	
655	1005	1281.01	2207.2	0.149345	7.91119	
705	1005	1332.44	2191.07	0.158697	7.91157	
755	1005	1243.41	2149.24	0.148727	8.26661	
805	1005	1259.78	2305.15	0.138018	8.03854	
855	1005	1162.37	2263.65	0.127084	8.14459	
905	1005	1376.69	2440.82	0.143865	8.06819	
955	1005	1264.32	2372.55	0.133496	9.98554	
1005	1005	1422.38	2573.22	0.140102	10.4349	
1055	1005	1142.27	1126.93	0.299296	8.49659	
1105	1005	1402	2643.52	0.132655	7.93324	
1155	1005	1436.6	2739.12	0.130709	7.97772	
1205	1005	1372.6	2572.47	0.133721	8.05184	
1255	1005	1453.51	2664.73	0.137671	11.6402	
1305	1005	1509.54	2718.8	0.140924	8.12558	
1355	1005	1742.33	3084.74	0.14413	8.1807	
1405	1005	1804.43	2980.15	0.157804	8.24646	
1455	1005	1790.57	3299.9	0.136723	8.1617	
1505	1005	1797.8	3042.48	0.152884	8.05868	
1555	1005	1760.68	3150.21	0.142154	8.13319	
1605	1005	1722.23	3232.08	0.133483	8.15676	
1655	1005	1787.27	3216.12	0.141089	8.07199	
1705	1005	1790.64	3333.3	0.134924	7.97011	
1755	1005	1822.35	3183.44	0.146684	7.95985	
1805	1005	1771.62	3215.32	0.139513	7.89409	
1855	1005	1750.42	3185.03	0.13904	7.92906	
5	1055	0	0	-1.#IND	8.78815	
55	1055	1391.27	957.417	0.452925	8.15752	
105	1055	0	0	-1.#IND	7.82528	
155	1055	0	0	-1.#IND	7.9226	
205	1055	0	0	-1.#IND	8.20693	
255	1055	0	0	-1.#IND	8.08947	
305	1055	0	0	-1.#IND	8.20845	
355	1055	3069.92	4429.87	0.18763	7.96935	
405	1055	2690.49	3685.11	0.200398	8.01497	
455	1055	4755.56	4767.99	0.293605	7.94616	
505	1055	2043.66	2813.37	0.199126	8.58706	
555	1055	1206.44	2086.6	0.148608	7.53563	
605	1055	1205.97	2366.03	0.125836	7.96061	
655	1055	1322.92	2536.09	0.129772	7.90093	
705	1055	1491.45	2452.99	0.158659	7.90093	
755	1055	1326.66	2360.67	0.143181	7.95643	
805	1055	1319.76	2392.01	0.13976	7.46797	
855	1055	1297.91	2302.17	0.14378	7.36837	
905	1055	1513.75	2539.57	0.154625	8.12596	
955	1055	1516.29	2553.4	0.153872	8.02485	
1005	1055	1621.77	2737.79	0.153378	8.0488	
1055	1055	1466	2361.6	0.162977	7.94921	
1105	1055	1447.29	2702.04	0.134403	8.33617	
1155	1055	1502.09	2582.78	0.149749	7.91652	
1205	1055	1313.43	2295.4	0.146602	7.91157	
1255	1055	1429.85	2699.06	0.132457	8.2172	
1305	1055	1342.46	2657.94	0.124315	7.4615	
1355	1055	1773.35	2983.53	0.154056	7.33986	
1405	1055	1800.26	3134.71	0.147305	7.67095	
1455	1055	1784.87	3073.82	0.149443	7.45884	
1505	1055	1850.98	3244.96	0.146003	8.14459	
1555	1055	1743.66	3053.23	0.146228	7.54095	
1605	1055	1686.6	3174.56	0.132963	7.93248	
1655	1055	1822.49	3220.48	0.144493	7.71581	
1705	1055	1728.85	3104.65	0.141469	9.02686	
1755	1055	1842.01	3171.74	0.149473	7.50788	
1805	1055	1786.09	3082.75	0.149011	7.46264	
1855	1055	1790.46	3220.53	0.141166	7.42501	
5	1105	0	0	-1.#IND	7.71049	
55	1105	1989.11	2102.54	0.275607	8.35176	
105	1105	0	0	-1.#IND	8.1214	
155	1105	0	0	-1.#IND	8.34834	
205	1105	2814.5	3813.91	0.203111	7.93514	
255	1105	2528.13	3444.01	0.201768	8.17158	
305	1105	2435.82	2923.51	0.236157	7.89827	
355	1105	4634.18	4664.02	0.292275	7.89295	
405	1105	2157.24	2955.23	0.200355	7.98722	
455	1105	1578.64	2256.04	0.189944	7.90815	
505	1105	1410.74	2326.59	0.158098	7.94198	
555	1105	1206.58	2130.06	0.144677	8.00622	
605	1105	1311.55	2239.25	0.151137	7.62914	
655	1105	1530.24	2543.79	0.156478	8.17082	
705	1105	1408.45	2420.54	0.149848	7.97163	
755	1105	1292.98	2315.33	0.141998	8.02675	
805	1105	1355.76	2370.36	0.146522	8.05108	
855	1105	1661.82	2658.32	0.16446	7.92754	
905	1105	1759.62	2862.18	0.160949	7.94807	
955	1105	1371.07	2395.4	0.14666	9.19108	
1005	1105	1130	1261.46	0.258014	8.01041	
1055	1105	1448.15	2669.28	0.136694	9.65103	
1105	1105	1374.7	2462.12	0.141964	8.0431	
1155	1105	1385.18	2547.01	0.137133	9.34389	
1205	1105	1333.18	2385.9	0.142108	8.37001	
1255	1105	1345.36	2393.28	0.143234	7.9971	
1305	1105	1323.58	2520.16	0.130948	8.02713	
1355	1105	1774.6	2911.93	0.159137	8.24875	
1405	1105	1777.32	3389.63	0.130664	8.02637	
1455	1105	1731.98	3131.41	0.140214	7.96213	
1505	1105	1800.93	2798.83	0.170687	8.24076	
1555	1105	1773.03	2956.01	0.155887	7.90853	
1605	1105	1659.93	2939.14	0.144112	8.20769	
1655	1105	1769.79	3124.36	0.144674	8.03778	
1705	1105	1779.24	3200.26	0.141171	7.90587	
1755	1105	1771.47	3279.01	0.135936	7.95529	
1805	1105	1721.18	3239.1	0.132992	8.69083	
1855	1105	1690.02	3191.63	0.132377	10.3622	
5	1155	0	0	-1.#IND	8.14269	
55	1155	1587.47	2369.81	0.179702	7.89713	
105	1155	2362.35	3313.42	0.194493	8.18717	
155	1155	2926.41	3875.18	0.209061	7.93324	
205	1155	5726.26	5507.35	0.308464	8.11114	
255	1155	5416.39	5126.8	0.314337	9.46743	
305	1155	2107.9	2829.11	0.205571	11.3825	
355	1155	1762.35	2511.72	0.190601	8.31147	
405	1155	1363.31	2314.13	0.152286	8.00014	
455	1155	1597.27	2382.97	0.179843	8.53004	
505	1155	1454.75	2347.56	0.16261	8.04348	
555	1155	1633.98	2507.18	0.173501	8.03854	
605	1155	1375.81	2250.9	0.159746	8.41866	
655	1155	1379.98	2372.06	0.149812	8.45667	
705	1155	1384.79	2302.49	0.156436	12.6217	
755	1155	1377.71	2448.87	0.143384	9.29713	
805	1155	1305.68	2332.79	0.142421	8.9056	
855	1155	2085.58	2811.22	0.204465	8.99189	
905	1155	1525.79	2551.6	0.155268	7.93856	
955	1155	1082.2	1338.28	0.227617	7.8785	
1005	1155	1396.89	2225.38	0.165332	8.62089	
1055	1155	1349.44	2453.97	0.139148	7.93362	
1105	1155	1341.32	2448.19	0.138476	8.00965	
1155	1155	1394.79	2466.89	0.144325	7.90435	
1205	1155	1303.94	2349.18	0.140868	7.97886	
1255	1155	1385.58	2525.28	0.138743	8.93639	
1305	1155	1426.87	2576.06	0.140481	8.62545	
1355	1155	1653.54	3005.1	0.139263	7.94616	
1405	1155	1647.18	3295.61	0.122587	8.31603	
1455	1155	1684.72	3169.14	0.133068	8.51217	
1505	1155	1995.21	3137.77	0.168104	7.89675	
1555	1155	1735.88	2905.2	0.155111	7.9416	
1605	1155	1790.25	3077.18	0.149817	8.62089	
1655	1155	1748.14	3212	0.137268	7.3775	
1705	1155	1838.08	3071.94	0.155394	8.16702	
1755	1155	1814.68	3197.62	0.145029	7.90815	
1805	1155	1676.89	3349	0.122883	8.69806	
1855	1155	1752.77	3480.18	0.123844	11.6437	
5	1205	0	0	-1.#IND	8.59314	
55	1205	2907.05	3874.97	0.207347	7.96745	
105	1205	4932.17	4532.18	0.325485	8.79879	
155	1205	2214.1	3289.23	0.180819	8.62925	
205	1205	3553.2	4066.49	0.25032	9.41041	
255	1205	2690.31	3407.84	0.220944	8.19173	
305	1205	4454.11	4420.13	0.297216	9.7472	
355	1205	1389.36	2280.93	0.159033	8.64712	
405	1205	1330	2264.72	0.151662	8.24076	
455	1205	1614.23	2489.26	0.172397	8.07123	
505	1205	1666.44	2576.03	0.17186	8.73835	
555	1205	1373.54	2239.07	0.160495	8.02827	
605	1205	1125.56	2034.35	0.140274	8.48214	
655	1205	1568.18	2597.32	0.157225	8.38293	
705	1205	1400.73	2443.86	0.146924	8.92651	
755	1205	1464.27	2525.68	0.149135	8.29626	
805	1205	1386.39	2416.26	0.147129	8.28638	
855	1205	1657.27	2516.68	0.17582	8.42855	
905	1205	1423.09	2452.37	0.149317	9.85326	
955	1205	1332.05	2480.65	0.13485	8.06628	
1005	1205	1286.14	1324.7	0.284311	9.23783	
1055	1205	1316.12	2476.5	0.133016	8.32781	
1105	1205	1298.68	2470.6	0.131098	9.60656	
1155	1205	1385.96	2538.91	0.137812	10.3147	
1205	1205	1337.85	2453.75	0.137592	8.86569	
1255	1205	1379.12	2575.11	0.134379	8.89344	
1305	1205	1650.43	2727.66	0.157666	9.01812	
1355	1205	1910.26	3200.53	0.154892	8.75964	
1405	1205	1714.25	3292.26	0.129458	8.08681	
1455	1205	1646.45	3193.96	0.127741	9.60048	
1505	1205	1808.53	3343.36	0.136164	7.93628	
1555	1205	1616.56	3066.76	0.131585	9.62404	
1605	1205	1742.41	3338.95	0.129839	8.03131	
1655	1205	1736.67	3341.43	0.129144	9.61454	
1705	1205	1836.92	3247.47	0.144406	7.89827	
1755	1205	1547.48	3024.84	0.126458	8.46846	
1805	1205	1427.2	3112.72	0.10915	7.96175	
1855	1205	1772.21	3650.05	0.117917	10.1908	
5	1255	0	0	-1.#IND	7.90739	
55	1255	0	0	-1.#IND	9.03029	
105	1255	2151.69	3010.67	0.195086	7.94578	
155	1255	2493.03	3555.64	0.190428	8.92423	
205	1255	3939.86	4324.65	0.263343	8.0564	
255	1255	2341.99	3254.85	0.196758	9.52179	
305	1255	2911.55	4069.49	0.195352	9.65027	
355	1255	1994.21	2707.95	0.202583	7.9359	
405	1255	1492.37	2403.38	0.163038	9.45223	
455	1255	1444.9	2427.37	0.154351	10.076	
505	1255	1396.11	2345.29	0.154361	7.89447	
555	1255	1236.1	2161.82	0.146462	8.04728	
605	1255	1069.84	2149.11	0.12193	8.80373	
655	1255	1314.23	2372.1	0.140527	8.08605	
705	1255	1293.83	2124.31	0.159014	9.55258	
755	1255	1288.35	2359.89	0.137827	7.89713	
805	1255	1382.02	2364.03	0.150765	7.96175	
855	1255	1454.27	2486.17	0.15088	8.26053	
905	1255	1583.46	2754.08	0.147524	8.04044	
955	1255	1513.34	2725.99	0.1409	12.234	
1005	1255	1500.08	2454.67	0.159707	13.7077	
1055	1255	932.329	1025.3	0.262749	11.3681	
1105	1255	1295.77	2478.33	0.130168	13.0266	
1155	1255	1319.79	2531.21	0.129695	16.6165	
1205	1255	1315.48	2613.75	0.123729	12.6529	
1255	1255	1266.12	2384.83	0.132837	8.18336	
1305	1255	1373.96	2527.18	0.137075	8.73797	
1355	1255	1781.21	3057.86	0.150059	9.9692	
1405	1255	1608.36	3211.33	0.122924	9.57235	
1455	1255	1788.6	3216.01	0.141234	8.70718	
1505	1255	1739.59	2950.5	0.152444	8.51027	
1555	1255	1691.83	3159.75	0.134337	8.11228	
1605	1255	1789.74	3266.91	0.138461	7.97848	
1655	1255	1672.63	3164.5	0.13206	7.55273	
1705	1255	1863.8	3225.14	0.148512	7.90321	
1755	1255	1878.42	2933.67	0.16961	8.06743	
1805	1255	1595.01	1790.22	0.256326	8.65016	
1855	1255	6864.15	6488.95	0.314805	8.46276	
5	1305	0	0	-1.#IND	10.5926	
55	1305	0	0	-1.#IND	11.5642	
105	1305	2166.93	3020.09	0.196056	11.5912	
155	1305	4360.46	4541.57	0.280537	9.26102	
205	1305	2677.75	3830.28	0.189724	8.24228	
255	1305	2712.12	3902.1	0.188329	8.14991	
305	1305	2306.09	3287.42	0.190545	8.00318	
355	1305	2756.21	3409.02	0.227567	10.2425	
405	1305	1364.16	2258.31	0.157323	9.35986	
455	1305	1183.39	2259.24	0.130486	10.5728	
505	1305	1411.33	2469.63	0.146358	10.322	
555	1305	1610.37	2524.2	0.168819	10.3824	
605	1305	1236.17	2297.39	0.135214	8.31261	
655	1305	1199.21	2206.69	0.136999	11.5969	
705	1305	1344.26	2401.84	0.142411	8.22594	
755	1305	1473.83	2426.03	0.158488	8.70566	
805	1305	1272.02	2286.09	0.141322	7.78461	
855	1305	1489.94	2593.92	0.147338	8.41448	
905	1305	1483.76	2572.25	0.148155	9.03637	
955	1305	1504	2638.29	0.145885	9.75481	
1005	1305	1433.11	2460.29	0.150057	9.17245	
1055	1305	1623.64	2131.57	0.211327	7.92412	
1105	1305	1578.77	2692.9	0.151327	9.4374	
1155	1305	1478.95	2684.1	0.139516	11.2354	
1205	1305	1244.7	2372.29	0.130777	8.01839	
1255	1305	1299.92	2522.84	0.127667	8.81209	
1305	1305	1369.48	2542.46	0.135403	9.21465	
1355	1305	2179.22	3385.58	0.170762	8.92765	
1405	1305	1611.58	3027.69	0.133293	8.03055	
1455	1305	1873.58	3212.82	0.150279	8.05792	
1505	1305	1834.02	3216.89	0.145905	9.57919	
1555	1305	1814.44	3175.33	0.146339	9.16143	
1605	1305	1828.77	3296.54	0.140766	8.30462	
1655	1305	1901.6	3259.07	0.150388	7.95833	
1705	1305	1910.56	3308.08	0.148394	13.5184	
1755	1305	1693.73	3059.29	0.140393	10.8929	
1805	1305	1878.3	3095	0.158276	10.4136	
1855	1305	3020.65	2980.13	0.29929	10.2307	
5	1355	0	0	-1.#IND	10.7009	
55	1355	0	0	-1.#IND	8.63305	
105	1355	2776.37	2607.28	0.317273	8.23886	
155	1355	2823.17	3892.34	0.198748	9.40775	
205	1355	2456.56	3404.76	0.197435	9.5674	
255	1355	2597.08	3191.74	0.229369	8.02409	
305	1355	2757.33	3754.3	0.201898	8.26775	
355	1355	2435.32	3367.59	0.198006	10.948	
405	1355	4736.4	4693.86	0.297699	8.44565	
455	1355	1357.52	2265.71	0.155668	8.2286	
505	1355	1092.24	2024.25	0.135714	8.64978	
555	1355	995.848	1969.43	0.124505	8.39433	
605	1355	1077.54	2096.01	0.127281	8.54296	
655	1355	1212.83	2231.27	0.137037	8.39395	
705	1355	1246.38	2311.62	0.135582	8.33732	
755	1355	1466.38	2446.22	0.155766	7.93324	
805	1355	1361.14	2407.86	0.144287	7.47519	
855	1355	1438.22	2394.6	0.156158	7.94312	
905	1355	1399.59	2395.03	0.150688	8.86303	
955	1355	1358.56	2364.39	0.147403	9.07932	
1005	1355	1187.58	1340.18	0.254637	9.55448	
1055	1355	1311.69	2399.53	0.138065	10.9853	
1105	1355	1329.38	2384.76	0.141666	10.3737	
1155	1355	1324.53	2408.2	0.139184	10.2478	
1205	1355	1306.89	2420.64	0.135819	8.02105	
1255	1355	1245.93	2300.18	0.136408	11.0081	
1305	1355	1253.62	2483.59	0.124211	8.31945	
1355	1355	1256.99	2397.75	0.130631	10.2672	
1405	1355	1699.74	3196.36	0.133124	9.36974	
