remote-sensing inversion	DierssenImage
6	6
Comments: 
02/13/17	18:33:52
ImageHeader	debug\gail_15bands_7cm_jun222016_utmz33_reg_clip_new_badpixsmsk_bil_quac_spatialsubset20cm.hdr
ImageData	debug\gail_15bands_7cm_jun222016_utmz33_reg_clip_new_badpixsmsk_bil_quac_spatialsubset20cm.dat
Transect	debug\BathymetryImageDierssen_gail_15bands_7cm_jun222016_utmz33_reg_clip_new_badpixsmsk_bil_quac_spatialsubset20cm.txt
Params	Default
X	Y	RRS555	RRS670	Depth	T	
1605	755	1645	2637	0.16401	0.32919	
1655	755	1417	2617	0.136339	0.353898	
1705	755	1367	2587	0.132011	0.21135	
1755	755	1451	2563	0.144569	0.207929	
1805	755	1335	1379	0.283331	0.212111	
1855	755	1307	2845	0.10944	0.21021	
5	805	2280	3392	0.180488	0.228456	
55	805	0	0	-1.#IND	0.203748	
105	805	0	0	-1.#IND	0.201087	
155	805	1942	1030	0.600791	0.205648	
205	805	0	0	-1.#IND	0.199947	
255	805	0	0	-1.#IND	0.199566	
305	805	0	0	-1.#IND	0.334511	
355	805	0	0	-1.#IND	0.366822	
405	805	0	0	-1.#IND	0.332611	
455	805	2166	1341	0.508849	0.342494	
505	805	0	0	-1.#IND	0.333751	
555	805	0	0	-1.#IND	0.33147	
605	805	2156	1277	0.533897	0.344775	
655	805	2051	3212	0.169014	0.339833	
705	805	2407	3171	0.210411	0.207169	
755	805	2883	3730	0.215211	0.206789	
805	805	2089	2932	0.194327	0.206789	
855	805	0	0	-1.#IND	0.200707	
905	805	0	0	-1.#IND	0.201087	
955	805	1928	2899	0.178055	0.207549	
1005	805	2339	3401	0.185823	0.296499	
1055	805	1313	2622	0.122899	0.233398	
1105	805	1186	2438	0.118222	0.206029	
1155	805	1474	2647	0.141468	0.228456	
1205	805	1302	2594	0.123281	0.207929	
1255	805	1228	2438	0.12386	0.206789	
1305	805	1369	2596	0.13166	0.206789	
1355	805	1338	2486	0.135261	0.208309	
1405	805	1370	2515	0.137427	0.206029	
1455	805	1452	2483	0.150824	0.341354	
1505	805	1534	2546	0.156801	0.307522	
1555	805	1265	2225	0.145375	0.27103	
1605	805	897	1134	0.221485	0.321967	
1655	805	1392	1519	0.265222	0.21021	
1705	805	1261	1068	0.357906	0.24176	
1755	805	1561	1299	0.365256	0.206409	
1805	805	1422	2492	0.146074	0.206409	
1855	805	1877	2589	0.198636	0.205648	
5	855	1863	2375	0.219199	0.207929	
55	855	3849	3854	0.294065	0.206029	
105	855	0	0	-1.#IND	0.201087	
155	855	0	0	-1.#IND	0.199947	
205	855	0	0	-1.#IND	0.199186	
255	855	0	0	-1.#IND	0.199186	
305	855	0	0	-1.#IND	0.199566	
355	855	2424	1657	0.456299	0.208309	
405	855	2730	1833	0.465466	0.206029	
455	855	2766	1948	0.441394	0.205648	
505	855	0	0	-1.#IND	0.199947	
555	855	0	0	-1.#IND	0.199566	
605	855	0	0	-1.#IND	0.206409	
655	855	3167	3351	0.275271	0.231117	
705	855	3073	3945	0.217305	0.231117	
755	855	0	0	-1.#IND	0.199947	
805	855	0	0	-1.#IND	0.202988	
855	855	0	0	-1.#IND	0.200327	
905	855	2585	3695	0.189893	0.206029	
955	855	1451	2381	0.159131	0.204888	
1005	855	1243	2173	0.146541	0.206409	
1055	855	1133	2301	0.120159	0.207929	
1105	855	1254	2255	0.141215	0.206409	
1155	855	1187	2299	0.128013	0.205268	
1205	855	1312	2688	0.118754	0.205268	
1255	855	1510	2587	0.150458	0.206789	
1305	855	1175	956	0.374844	0.206409	
1355	855	1137	1281	0.255146	0.205648	
1405	855	1150	1347	0.243329	0.20983	
1455	855	1059	1421	0.205631	0.334511	
1505	855	1496	2136	0.190162	0.235678	
1555	855	1440	2206	0.173858	0.208689	
1605	855	1304	2503	0.129552	0.351997	
1655	855	1282	2709	0.113917	0.354658	
1705	855	1218	2433	0.122851	0.336792	
1755	855	1417	2739	0.128353	0.213631	
1805	855	1400	2400	0.150339	0.206409	
1855	855	1783	2933	0.158624	0.20983	
5	905	0	0	-1.#IND	0.202988	
55	905	0	0	-1.#IND	0.199566	
105	905	0	0	-1.#IND	0.213251	
155	905	2486	1740	0.444456	0.358839	
205	905	0	0	-1.#IND	0.476299	
255	905	0	0	-1.#IND	0.227316	
305	905	2532	1717	0.460379	0.206409	
355	905	2397	1818	0.406085	0.342494	
405	905	0	0	-1.#IND	0.33071	
455	905	0	0	-1.#IND	0.332611	
505	905	0	0	-1.#IND	0.328049	
555	905	0	0	-1.#IND	0.33033	
605	905	2261	2893	0.2182	0.339073	
655	905	2712	3739	0.198753	0.207549	
705	905	0	0	-1.#IND	0.200707	
755	905	0	0	-1.#IND	0.199947	
805	905	1997	2966	0.180874	0.344395	
855	905	1318	2340	0.143604	0.310183	
905	905	1422	2591	0.138789	0.232257	
955	905	1290	2365	0.137668	0.207549	
1005	905	1412	2482	0.145494	0.206789	
1055	905	1276	2497	0.126267	0.340973	
1105	905	1270	1953	0.173011	0.338693	
1155	905	1267	1361	0.270312	0.339453	
1205	905	1059	1191	0.255699	0.343254	
1255	905	1172	1157	0.299067	0.206789	
1305	905	1322	2645	0.122587	0.207929	
1355	905	1263	2834	0.105019	0.206789	
1405	905	1342	2857	0.112778	0.207169	
1455	905	1387	2798	0.121244	0.206789	
1505	905	1959	3070	0.168867	0.21135	
1555	905	1932	3000	0.170871	0.30144	
1605	905	2101	3212	0.174317	0.231497	
1655	905	1839	3215	0.146536	0.207929	
1705	905	2063	3244	0.168129	0.206029	
1755	905	1823	3411	0.134011	0.205648	
1805	905	2170	3506	0.162357	0.205268	
1855	905	2036	3532	0.148025	0.205648	
5	955	0	0	-1.#IND	0.199947	
55	955	0	0	-1.#IND	0.199947	
105	955	0	0	-1.#IND	0.199947	
155	955	0	0	-1.#IND	0.199566	
205	955	0	0	-1.#IND	0.198806	
255	955	0	0	-1.#IND	0.199186	
305	955	0	0	-1.#IND	0.199186	
355	955	0	0	-1.#IND	0.198806	
405	955	0	0	-1.#IND	0.199186	
455	955	0	0	-1.#IND	0.219713	
505	955	2937	3643	0.226767	0.230357	
555	955	2443	3317	0.202611	0.229216	
605	955	2215	3213	0.186388	0.206029	
655	955	4499	4384	0.303722	0.205268	
705	955	2055	2844	0.197803	0.204888	
755	955	1130	2019	0.142412	0.205268	
805	955	1243	2304	0.135687	0.204888	
855	955	1280	2177	0.151896	0.204508	
905	955	1360	2447	0.14111	0.205268	
955	955	1222	2185	0.142273	0.265328	
1005	955	1373	2466	0.14144	0.229596	
1055	955	1371	2541	0.135705	0.206029	
1105	955	1071	1349	0.222498	0.205648	
1155	955	1413	2577	0.138619	0.205268	
1205	955	1499	2697	0.141117	0.205268	
1255	955	1291	2524	0.126424	0.294978	
1305	955	1662	2748	0.157574	0.20983	
1355	955	1819	3402	0.13409	0.281674	
1405	955	1852	3348	0.140237	0.355038	
1455	955	1945	3353	0.149245	0.226175	
1505	955	2065	3391	0.158981	0.27103	
1555	955	1798	3082	0.150357	0.349716	
1605	955	1798	3316	0.136592	0.283194	
1655	955	1754	3168	0.140402	0.213631	
1705	955	1621	3045	0.133315	0.21135	
1755	955	1800	3195	0.143648	0.334511	
1805	955	1768	3024	0.150783	0.29992	
1855	955	1707	3311	0.127763	0.212491	
5	1005	0	0	-1.#IND	0.203368	
55	1005	2710	1880	0.448881	0.21135	
105	1005	0	0	-1.#IND	0.231877	
155	1005	0	0	-1.#IND	0.202988	
205	1005	0	0	-1.#IND	0.202227	
255	1005	0	0	-1.#IND	0.341354	
305	1005	0	0	-1.#IND	0.223895	
355	1005	0	0	-1.#IND	0.233018	
405	1005	0	0	-1.#IND	0.20907	
455	1005	0	0	-1.#IND	0.212491	
505	1005	3161	4050	0.217837	0.21059	
555	1005	4661	4727	0.289623	0.20907	
605	1005	1925	2840	0.182422	0.212491	
655	1005	1342	2190	0.160273	0.265328	
705	1005	1391	2357	0.152634	0.212111	
755	1005	1188	2175	0.137918	0.21021	
805	1005	1199	2380	0.12389	0.208689	
855	1005	1047	2185	0.115847	0.24024	
905	1005	1437	2558	0.143109	0.20907	
955	1005	1180	2273	0.128945	0.21173	
1005	1005	1459	2602	0.14276	0.310563	
1055	1005	1176	1102	0.318079	0.409776	
1105	1005	1348	2663	0.124683	0.350477	
1155	1005	1416	2766	0.126569	0.215152	
1205	1005	1334	2600	0.126947	0.345915	
1255	1005	1392	2595	0.134664	0.345155	
1305	1005	1489	2642	0.143718	0.290037	
1355	1005	1763	2988	0.15259	0.236059	
1405	1005	1802	2903	0.162967	0.345535	
1455	1005	1749	3260	0.134693	0.354278	
1505	1005	1783	3050	0.150761	0.346675	
1555	1005	1733	3073	0.143837	0.382027	
1605	1005	1716	3265	0.131072	0.216292	
1655	1005	1830	3230	0.144713	0.345155	
1705	1005	1902	3411	0.141719	0.316645	
1755	1005	1793	3180	0.143801	0.346295	
1805	1005	1657	3121	0.132842	0.225035	
1855	1005	1799	3222	0.141967	0.310563	
5	1055	0	0	-1.#IND	0.23948	
55	1055	2785	1978	0.43725	0.266089	
105	1055	0	0	-1.#IND	0.32919	
155	1055	0	0	-1.#IND	0.346675	
205	1055	0	0	-1.#IND	0.332611	
255	1055	0	0	-1.#IND	0.334511	
305	1055	0	0	-1.#IND	0.303721	
355	1055	3219	4566	0.19175	0.32995	
405	1055	2656	3643	0.200043	0.218953	
455	1055	4787	4765	0.296139	0.317026	
505	1055	2015	2862	0.191426	0.327289	
555	1055	1160	2036	0.145778	0.223134	
605	1055	1142	2478	0.109909	0.274451	
655	1055	1324	2602	0.125552	0.218573	
705	1055	1480	2358	0.165312	0.252024	
755	1055	1323	2346	0.143835	0.397992	
805	1055	1346	2319	0.14936	0.355038	
855	1055	1289	2303	0.142419	0.250884	
905	1055	1685	2469	0.184014	0.33185	
955	1055	1478	2575	0.147198	0.227696	
1005	1055	1660	2837	0.150941	0.246702	
1055	1055	1463	2428	0.156814	0.307902	
1105	1055	1409	2616	0.135392	0.36074	
1155	1055	1457	2516	0.148914	0.335272	
1205	1055	1274	2321	0.138815	0.358459	
1255	1055	1466	2687	0.137713	0.347816	
1305	1055	1289	2675	0.116724	0.212491	
1355	1055	1742	3009	0.148859	0.345535	
1405	1055	1818	3181	0.146373	0.344775	
1455	1055	1725	3058	0.143887	0.222754	
1505	1055	1853	3257	0.145505	0.349716	
1555	1055	1702	3030	0.143092	0.21173	
1605	1055	1587	3275	0.117607	0.402174	
1655	1055	1789	3278	0.137769	0.364161	
1705	1055	1818	3108	0.150879	0.355418	
1755	1055	1846	3107	0.153977	0.352757	
1805	1055	1874	3117	0.156364	0.364541	
1855	1055	1876	3280	0.146518	0.344015	
5	1105	0	0	-1.#IND	0.332991	
55	1105	2136	2297	0.269953	0.344015	
105	1105	0	0	-1.#IND	0.207549	
155	1105	0	0	-1.#IND	0.228076	
205	1105	2992	3904	0.212948	0.245562	
255	1105	2511	3379	0.204895	0.207549	
305	1105	2401	2980	0.226593	0.207169	
355	1105	4626	4661	0.291886	0.321207	
405	1105	2170	2993	0.198648	0.340213	
455	1105	1566	2237	0.190048	0.337172	
505	1105	1423	2430	0.1511	0.296499	
555	1105	1152	2212	0.129493	0.207929	
605	1105	1228	2168	0.144665	0.259246	
655	1105	1523	2434	0.164656	0.20945	
705	1105	1390	2436	0.146068	0.207549	
755	1105	1366	2377	0.147431	0.21021	
805	1105	1368	2374	0.147957	0.342494	
855	1105	1516	2592	0.150857	0.278253	
905	1105	1623	2733	0.153879	0.230357	
955	1105	1298	2295	0.144383	0.207549	
1005	1105	1026	1053	0.285528	0.21021	
1055	1105	1467	2703	0.136762	0.20907	
1105	1105	1348	2481	0.136961	0.206409	
1155	1105	1330	2602	0.126311	0.212491	
1205	1105	1300	2357	0.139698	0.219333	
1255	1105	1372	2384	0.147709	0.207169	
1305	1105	1374	2545	0.135815	0.207549	
1355	1105	1765	2901	0.158793	0.206789	
1405	1105	1742	3420	0.125722	0.206409	
1455	1105	1724	3047	0.144458	0.206789	
1505	1105	1825	2821	0.17187	0.206789	
1555	1105	1723	2925	0.152265	0.315505	
1605	1105	1647	3027	0.137218	0.24138	
1655	1105	1690	3117	0.136581	0.230737	
1705	1105	1888	3103	0.158804	0.206789	
1755	1105	1785	3304	0.135939	0.207169	
1805	1105	1675	3192	0.130799	0.206789	
1855	1105	1680	3117	0.135515	0.206789	
5	1155	0	0	-1.#IND	0.200707	
55	1155	1541	2425	0.167966	0.207169	
105	1155	2180	2995	0.199633	0.20983	
155	1155	2663	3636	0.201192	0.20983	
205	1155	5711	5589	0.302177	0.208689	
255	1155	5563	5207	0.318507	0.20907	
305	1155	2100	2887	0.199467	0.21021	
355	1155	1754	2678	0.174609	0.206789	
405	1155	1387	2354	0.152315	0.206409	
455	1155	1526	2250	0.182561	0.258866	
505	1155	1473	2351	0.164936	0.231877	
555	1155	1670	2578	0.172162	0.215532	
605	1155	1460	2287	0.168962	0.208689	
655	1155	1298	2381	0.137566	0.20907	
705	1155	1398	2220	0.166018	0.33033	
755	1155	1305	2377	0.138852	0.20907	
805	1155	1326	2475	0.134446	0.340973	
855	1155	2127	2858	0.205277	0.208309	
905	1155	1488	2500	0.154333	0.214391	
955	1155	1031	1241	0.235321	0.215152	
1005	1155	1331	2236	0.154353	0.214011	
1055	1155	1366	2439	0.14254	0.207549	
1105	1155	1298	2478	0.130489	0.206789	
1155	1155	1416	2582	0.138652	0.364541	
1205	1155	1272	2279	0.141897	0.238339	
1255	1155	1428	2566	0.141352	0.207169	
1305	1155	1328	2440	0.137271	0.207929	
1355	1155	1706	2987	0.146246	0.20907	
1405	1155	1597	3294	0.117686	0.205268	
1455	1155	1622	3186	0.125639	0.206029	
1505	1155	2059	3188	0.171504	0.205648	
1555	1155	1780	2806	0.167589	0.205648	
1605	1155	1709	3081	0.140745	0.212871	
1655	1155	1716	3105	0.140067	0.20983	
1705	1155	1828	3069	0.154479	0.207169	
1755	1155	1867	3245	0.147656	0.206409	
1805	1155	1598	3355	0.114913	0.207169	
1855	1155	1757	3499	0.123352	0.318166	
5	1205	0	0	-1.#IND	0.229977	
55	1205	3147	4142	0.210657	0.21059	
105	1205	4667	4598	0.299784	0.207929	
155	1205	2071	3138	0.176319	0.207169	
205	1205	3212	3851	0.236467	0.207549	
255	1205	2647	3440	0.214016	0.207549	
305	1205	4456	4458	0.294362	0.207169	
355	1205	1402	2272	0.161726	0.230357	
405	1205	1289	2150	0.155795	0.207169	
455	1205	1594	2445	0.173578	0.207169	
505	1205	1632	2676	0.159285	0.206789	
555	1205	1357	2185	0.163074	0.206789	
605	1205	1150	1973	0.150182	0.206409	
655	1205	1566	2622	0.155026	0.208689	
705	1205	1386	2535	0.138098	0.233778	
755	1205	1407	2450	0.147301	0.207929	
805	1205	1314	2423	0.13662	0.207549	
855	1205	1623	2514	0.171411	0.206789	
905	1205	1413	2368	0.154841	0.206789	
955	1205	1419	2542	0.141924	0.207549	
1005	1205	1244	1350	0.267003	0.207929	
1055	1205	1280	2595	0.12044	0.20907	
1105	1205	1245	2371	0.130914	0.20945	
1155	1205	1359	2544	0.133928	0.302961	
1205	1205	1355	2464	0.139154	0.215912	
1255	1205	1340	2648	0.124633	0.226555	
1305	1205	1947	2835	0.185491	0.207549	
1355	1205	1806	3159	0.146434	0.212111	
1405	1205	1651	3201	0.127837	0.258486	
1455	1205	1651	3207	0.127518	0.232257	
1505	1205	1739	3336	0.129654	0.237199	
1555	1205	1715	3078	0.141576	0.207169	
1605	1205	1808	3335	0.136562	0.220093	
1655	1205	1754	3378	0.12898	0.207929	
1705	1205	1880	3219	0.150574	0.207929	
1755	1205	1757	3241	0.136558	0.206789	
1805	1205	1363	3053	0.105271	0.255445	
1855	1205	1768	3839	0.109806	0.20907	
5	1255	0	0	-1.#IND	0.202227	
55	1255	0	0	-1.#IND	0.202227	
105	1255	2072	2904	0.194677	0.208309	
155	1255	2398	3510	0.184263	0.207169	
205	1255	3927	4339	0.261252	0.263808	
255	1255	2235	3284	0.183366	0.244041	
305	1255	2900	4088	0.193263	0.231877	
355	1255	2091	2811	0.205152	0.207549	
405	1255	1511	2378	0.167947	0.207169	
455	1255	1532	2546	0.156536	0.207549	
505	1255	1335	2360	0.144417	0.207169	
555	1255	1265	2193	0.148156	0.21021	
605	1255	1099	2097	0.130579	0.20907	
655	1255	1229	2374	0.128468	0.216292	
705	1255	1259	2163	0.149911	0.206409	
755	1255	1270	2302	0.139746	0.206409	
805	1255	1454	2444	0.154241	0.206409	
855	1255	1538	2487	0.16218	0.206789	
905	1255	1611	2696	0.155126	0.206409	
955	1255	1417	2813	0.123874	0.272931	
1005	1255	1452	2471	0.151779	0.385068	
1055	1255	879	1103	0.223539	0.212111	
1105	1255	1334	2468	0.136027	0.226936	
1155	1255	1301	2494	0.129776	0.20983	
1205	1255	1354	2587	0.130349	0.20945	
1255	1255	1277	2469	0.12831	0.207549	
1305	1255	1279	2506	0.126057	0.220093	
1355	1255	1755	3027	0.149145	0.208689	
1405	1255	1575	3241	0.118058	0.207549	
1455	1255	1770	3153	0.142976	0.332991	
1505	1255	1622	2965	0.138199	0.223514	
1555	1255	1631	3179	0.12694	0.24024	
1605	1255	1813	3191	0.145248	0.293458	
1655	1255	1611	3216	0.122955	0.230737	
1705	1255	1946	3243	0.155973	0.258486	
1755	1255	1776	2939	0.1574	0.207169	
1805	1255	1489	1700	0.251056	0.207169	
1855	1255	4317	4914	0.251974	0.207169	
5	1305	0	0	-1.#IND	0.311704	
55	1305	0	0	-1.#IND	0.385448	
105	1305	1978	2828	0.189839	0.348956	
155	1305	4421	4621	0.279345	0.36188	
205	1305	2691	3793	0.193288	0.338693	
255	1305	2639	3932	0.180143	0.276732	
305	1305	2292	3033	0.209241	0.377466	
355	1305	2768	3434	0.226716	0.342874	
405	1305	1335	2249	0.153793	0.21059	
455	1305	1215	2322	0.130306	0.208689	
505	1305	1385	2405	0.147837	0.207549	
555	1305	1747	2775	0.165957	0.207549	
605	1305	1282	2249	0.145874	0.207929	
655	1305	1130	2136	0.132215	0.207169	
705	1305	1249	2391	0.130015	0.207549	
755	1305	1513	2508	0.157056	0.324628	
805	1305	1307	2272	0.147629	0.342494	
855	1305	1602	2588	0.162381	0.321587	
905	1305	1524	2568	0.153746	0.233018	
955	1305	1444	2665	0.136465	0.230737	
1005	1305	1442	2448	0.152262	0.208309	
1055	1305	1818	2255	0.226768	0.235678	
1105	1305	1399	2559	0.138082	0.207169	
1155	1305	1597	2826	0.144227	0.207169	
1205	1305	1257	2438	0.127774	0.213631	
1255	1305	1244	2492	0.122386	0.340213	
1305	1305	1320	2566	0.127389	0.308283	
1355	1305	2273	3460	0.175282	0.208309	
1405	1305	1657	3058	0.136472	0.207549	
1455	1305	1940	3179	0.159417	0.266469	
1505	1305	1685	3237	0.12941	0.250884	
1555	1305	1724	3182	0.136452	0.388109	
1605	1305	1762	3298	0.13395	0.21173	
1655	1305	1921	3207	0.155616	0.206789	
1705	1305	1975	3317	0.154407	0.20945	
1755	1305	1684	3002	0.142839	0.342494	
1805	1305	1915	3077	0.163517	0.207169	
1855	1305	2726	2660	0.303224	0.206789	
5	1355	0	0	-1.#IND	0.200707	
55	1355	0	0	-1.#IND	0.200707	
105	1355	2930	2846	0.304874	0.21021	
155	1355	2932	3941	0.20519	0.216672	
205	1355	2489	3358	0.204237	0.207549	
255	1355	2549	3180	0.225157	0.206789	
305	1355	2775	3890	0.194631	0.235298	
355	1355	2545	3513	0.198451	0.230737	
405	1355	4906	4768	0.304673	0.207549	
455	1355	1336	2289	0.150449	0.207169	
505	1355	1109	2029	0.138041	0.206789	
555	1355	879	1917	0.109158	0.206789	
605	1355	995	2058	0.117248	0.208309	
655	1355	1222	2207	0.140413	0.21097	
705	1355	1327	2395	0.140539	0.206409	
755	1355	1444	2330	0.162629	0.206409	
805	1355	1309	2441	0.134611	0.206789	
855	1355	1395	2471	0.144039	0.206789	
905	1355	1307	2252	0.149344	0.206789	
955	1355	1319	2325	0.144964	0.206789	
1005	1355	1162	1348	0.246214	0.242901	
1055	1355	1307	2483	0.131338	0.237199	
1105	1355	1398	2391	0.150796	0.219333	
1155	1355	1408	2503	0.143362	0.207169	
1205	1355	1278	2408	0.132779	0.20983	
1255	1355	1268	2274	0.141719	0.340593	
1305	1355	1221	2616	0.111812	0.20945	
1355	1355	1164	2366	0.12002	0.21135	
1405	1355	1698	3249	0.130096	0.219333	
1455	1355	1814	3152	0.14771	0.215532	
1505	1355	1674	2777	0.1569	0.221994	
1555	1355	4848	4919	0.289458	0.208689	
1605	1355	4698	4841	0.284162	0.206789	
1655	1355	1636	2881	0.145147	0.403314	
1705	1355	1508	3115	0.117454	0.245182	
1755	1355	1442	2885	0.122592	0.207929	
1805	1355	1558	2930	0.133114	0.208309	
1855	1355	1553	3379	0.109505	0.220854	
5	1405	0	0	-1.#IND	0.232637	
55	1405	0	0	-1.#IND	0.203748	
105	1405	3705	4301	0.246008	0.207169	
155	1405	4198	5523	0.210766	0.206409	
205	1405	3368	4640	0.198937	0.20983	
255	1405	2821	3805	0.204298	0.21097	
305	1405	3086	3902	0.221441	0.212111	
355	1405	2142	3016	0.193545	0.291937	
405	1405	1806	2474	0.200361	0.207549	
455	1405	1540	2454	0.165277	0.231877	
505	1405	1322	2202	0.156075	0.232257	
555	1405	1097	2382	0.109806	0.207929	
605	1405	5482	5200	0.313546	0.207169	
655	1405	1245	2326	0.134279	0.207169	
705	1405	1085	2156	0.123714	0.206789	
755	1405	1274	2096	0.158595	0.207169	
805	1405	1275	1623	0.219602	0.20983	
855	1405	1163	1679	0.187517	0.215912	
905	1405	981	1316	0.205697	0.207169	
955	1405	958	1807	0.13259	0.206409	
1005	1405	1610	2625	0.160459	0.206789	
1055	1405	1345	2267	0.153691	0.2391	
1105	1405	1291	2348	0.139125	0.24024	
1155	1405	1254	2169	0.148596	0.222374	
1205	1405	1179	2098	0.143174	0.207929	
1255	1405	1440	2523	0.146115	0.207169	
1305	1405	1406	2470	0.145606	0.21173	
1355	1405	1328	2638	0.123768	0.206789	
1405	1405	2623	3034	0.247093	0.206409	
1455	1405	1377	2377	0.148984	0.207169	
1505	1405	1474	2437	0.157587	0.290797	
1555	1405	1521	2501	0.158708	0.215152	
1605	1405	1632	2507	0.173249	0.20945	
1655	1405	1327	2247	0.152772	0.20945	
1705	1405	2408	3131	0.21388	0.207929	
1755	1405	2473	3094	0.224363	0.213251	
1805	1405	1706	2820	0.157629	0.345915	
1855	1405	2840	3272	0.248293	0.396852	
5	1455	0	0	-1.#IND	0.203368	
55	1455	0	0	-1.#IND	0.204128	
105	1455	0	0	-1.#IND	0.220093	
155	1455	2936	4211	0.189078	0.216672	
205	1455	2845	4023	0.192503	0.207169	
255	1455	2752	3926	0.190366	0.206789	
305	1455	2259	3454	0.174288	0.207549	
355	1455	1888	2858	0.176533	0.206789	
405	1455	1769	2595	0.183751	0.206789	
455	1455	1113	1957	0.145438	0.206789	
505	1455	823	743	0.332296	0.20907	
555	1455	0	0	-1.#IND	0.313985	
605	1455	786	944	0.235964	0.282054	
655	1455	2909	3474	0.237615	0.231117	
705	1455	1183	2261	0.130294	0.207929	
755	1455	1453	2746	0.13225	0.207169	
805	1455	1237	1837	0.180903	0.207549	
855	1455	1469	2351	0.164358	0.212111	
905	1455	1403	2432	0.148175	0.21059	
955	1455	1443	2389	0.157309	0.206789	
1005	1455	1298	2263	0.147062	0.207169	
1055	1455	1107	2037	0.137	0.206029	
1105	1455	1200	2260	0.132859	0.207929	
1155	1455	1256	2130	0.152471	0.206789	
1205	1455	1263	2346	0.135311	0.20945	
1255	1455	1444	2535	0.145738	0.206409	
1305	1455	1426	2901	0.119884	0.304101	
1355	1455	1195	2424	0.120352	0.231497	
1405	1455	1330	2434	0.137991	0.207549	
1455	1455	1248	2185	0.146255	0.207549	
1505	1455	1174	2203	0.133501	0.207549	
1555	1455	1442	2598	0.140863	0.20945	
1605	1455	1246	2633	0.113913	0.218953	
1655	1455	1177	2346	0.123208	0.21021	
1705	1455	2366	3101	0.211766	0.228836	
1755	1455	2368	2950	0.225553	0.20945	
1805	1455	2334	2931	0.22333	0.208689	
1855	1455	2540	3015	0.239389	0.207549	
5	1505	0	0	-1.#IND	0.201087	
55	1505	0	0	-1.#IND	0.233778	
105	1505	3231	4229	0.212123	0.256205	
155	1505	2422	3581	0.181918	0.21021	
205	1505	2198	3344	0.175405	0.220473	
255	1505	2014	3167	0.168126	0.207549	
305	1505	2244	3553	0.166646	0.20983	
355	1505	2160	3178	0.183057	0.207549	
405	1505	1534	2797	0.138663	0.206409	
455	1505	1460	2572	0.145077	0.208309	
505	1505	0	0	-1.#IND	0.201467	
555	1505	839	616	0.421258	0.205268	
605	1505	544	467	0.352358	0.207169	
655	1505	680	783	0.248462	0.205648	
705	1505	1658	2782	0.154594	0.274071	
755	1505	1363	2633	0.128458	0.232637	
805	1505	1175	1702	0.186724	0.237579	
855	1505	1519	2545	0.154892	0.21021	
905	1505	1468	2519	0.150149	0.207549	
955	1505	1253	2202	0.145538	0.207169	
1005	1505	1173	2154	0.137373	0.208309	
1055	1505	1052	1990	0.132088	0.24024	
1105	1505	1230	2177	0.144189	0.207169	
1155	1505	1283	2136	0.156173	0.20983	
1205	1505	1391	2348	0.153396	0.206789	
1255	1505	1307	2419	0.135956	0.206789	
1305	1505	1261	2489	0.124825	0.206789	
1355	1505	1312	2421	0.136494	0.206789	
1405	1505	1391	2541	0.138323	0.24024	
1455	1505	1322	2362	0.142416	0.242901	
1505	1505	1406	2487	0.144304	0.207169	
1555	1505	1317	2254	0.150662	0.206789	
1605	1505	1287	2398	0.134758	0.207169	
1655	1505	1230	2291	0.134819	0.336792	
1705	1505	2585	3012	0.244894	0.20945	
1755	1505	2431	3106	0.218595	0.207929	
1805	1505	2759	3269	0.239924	0.220854	
1855	1505	2646	3205	0.233511	0.217432	
5	1555	0	0	-1.#IND	0.201847	
55	1555	2296	3163	0.198948	0.226555	
105	1555	2262	3109	0.199524	0.207549	
155	1555	2445	3387	0.197563	0.206409	
205	1555	1878	2921	0.170507	0.280914	
255	1555	1174	2440	0.116489	0.230357	
305	1555	1388	2583	0.134977	0.213631	
355	1555	1282	2517	0.125716	0.208309	
405	1555	1388	2729	0.125477	0.21135	
455	1555	0	0	-1.#IND	0.201847	
505	1555	0	0	-1.#IND	0.201467	
555	1555	0	0	-1.#IND	0.200707	
605	1555	511	433	0.357705	0.206029	
655	1555	687	726	0.275688	0.216292	
705	1555	5613	5946	0.274887	0.206409	
755	1555	1286	2346	0.138571	0.206409	
805	1555	1842	2900	0.167867	0.206789	
855	1555	1327	1594	0.235919	0.20945	
905	1555	1232	2527	0.118571	0.278253	
955	1555	1242	2258	0.139196	0.229977	
1005	1555	1255	2021	0.163049	0.207169	
1055	1555	1055	1108	0.27775	0.205268	
1105	1555	1114	1947	0.146589	0.207549	
1155	1555	1336	2209	0.157573	0.206409	
1205	1555	1321	2344	0.14371	0.204888	
1255	1555	1283	2528	0.125117	0.205268	
1305	1555	1366	2660	0.127097	0.205648	
1355	1555	1266	2463	0.127253	0.207169	
1405	1555	4875	4805	0.29963	0.257346	
1455	1555	1178	2161	0.137556	0.206029	
1505	1555	1333	2189	0.158977	0.205648	
1555	1555	1358	2369	0.146949	0.29992	
1605	1555	1263	2341	0.135692	0.233018	
1655	1555	1232	2348	0.130784	0.21059	
1705	1555	2303	2896	0.222954	0.309803	
1755	1555	2596	3090	0.238579	0.208309	
1805	1555	2374	3143	0.209117	0.293078	
1855	1555	2727	3180	0.244654	0.20945	
5	1605	0	0	-1.#IND	0.204128	
55	1605	1405	2701	0.129289	0.237959	
105	1605	1309	2465	0.13288	0.348196	
155	1605	1321	2531	0.129867	0.208309	
