remote-sensing inversion	DierssenImageDiffuse
9	6
Comments: 
02/14/17	12:44:49
Image	debug\gail_15bands_7cm_jun222016_utmz33_reg_clip_new_badpixsmsk_bil_quac_spatialsubset20cm.hdr
Transect	C:\Users\kubota\Documents\MATLAB\bathymetry\exe\BathymetryImageDierssen_gail_15bands_7cm_jun222016_utmz33_reg_clip_new_badpixsmsk_bil_quac_spatialsubset20cm.txt
Params	Default
Alpha	0.01
NIter	5
Width/Height	5
Start@	1000	1000
End@	1050	1050
X	Y	RRS555	RRS670	Depth	T	
1007	1002	1412.25	2556.57	0.139981	7.33454	
1008	1002	1409.39	2563.15	0.139137	7.32466	
1009	1002	1405.58	2576.09	0.137725	7.34937	
1010	1002	1399.44	2578.48	0.136764	7.85874	
1011	1002	1402.66	2586.77	0.1366	7.12509	
1012	1002	1411.76	2584.52	0.137928	7.77207	
1013	1002	1418.21	2585.42	0.138696	7.63294	
1014	1002	1432.79	2591.68	0.140129	7.67818	
1015	1002	1443.72	2590.56	0.141617	7.84125	
1016	1002	1438.65	2577.26	0.141919	7.35659	
1017	1002	1424.03	2567.38	0.140737	7.09468	
1018	1002	1416.38	2570.52	0.139518	7.75762	
1019	1002	1418.44	2570.03	0.13982	7.30717	
1020	1002	1425.83	2582.71	0.13987	7.68882	
1021	1002	1434.36	2602.98	0.13953	7.74926	
1022	1002	1453.4	2618.71	0.140851	7.33568	
1023	1002	1460.79	2625.69	0.141297	7.68198	
1024	1002	1474.4	2635.9	0.142302	7.71353	
1025	1002	1479.34	2636.09	0.142914	7.59075	
1026	1002	1475.98	2621.48	0.143532	7.12623	
1027	1002	1453.26	2599.67	0.14219	7.10723	
1028	1002	1432.78	2583.22	0.140732	7.35203	
1029	1002	1410.85	2568.63	0.138936	7.2741	
1030	1002	1389.75	2562.41	0.136638	7.39194	
1031	1002	1397.61	2589.49	0.135763	7.22278	
1032	1002	1416.74	2602.74	0.137292	7.35051	
1033	1002	1432.69	2610.59	0.138782	7.41969	
1034	1002	1440.35	2598.96	0.140582	7.44706	
1035	1002	1451.78	2586.49	0.14295	7.30451	
1036	1002	1453.43	2542.89	0.146388	7.67285	
1037	1002	1447.06	2495.92	0.149141	7.10342	
1038	1002	1439.73	2443.61	0.152306	7.53943	
1039	1002	1437.58	2402.88	0.15537	7.67628	
1040	1002	1425.68	2340.29	0.159058	7.16919	
1041	1002	1402.76	2277.94	0.161294	7.57554	
1042	1002	1372.23	2191.38	0.164818	7.67551	
1043	1002	1344.8	2101.76	0.169457	7.12433	
1044	1002	1317.22	1981.15	0.177995	7.27752	
1045	1002	1282.9	1866.08	0.185736	7.51586	
1046	1002	1242.54	1736.52	0.195376	7.12243	
1047	1002	1205.32	1620.22	0.205172	7.15322	
1048	1002	1144.63	1491.1	0.213381	7.48431	
1049	1002	1092.41	1367.78	0.224149	7.12775	
1000	1003	1471.33	2598.12	0.144627	7.16348	
1001	1003	1459.66	2598.5	0.143097	7.7504	
1002	1003	1453.06	2592.95	0.142648	7.12395	
1003	1003	1441.16	2585.64	0.141639	7.1498	
1004	1003	1439.16	2575.88	0.142085	7.75344	
1005	1003	1435.41	2566.4	0.142288	7.21024	
1006	1003	1419.65	2563.99	0.140411	7.15208	
1007	1003	1415.48	2575.65	0.139036	7.24179	
1008	1003	1417.32	2579.64	0.13899	7.3334	
1009	1003	1419.42	2592.12	0.138379	7.14866	
1010	1003	1412.92	2600.09	0.136988	7.12889	
1011	1003	1425.26	2604.97	0.138226	7.59759	
1012	1003	1436.81	2611.72	0.139228	7.21442	
1013	1003	1464.26	2619.64	0.142168	7.58162	
1014	1003	1481.5	2630.29	0.143604	7.34214	
1015	1003	1494.89	2630.92	0.145262	7.37217	
1016	1003	1484.79	2614.78	0.145142	7.12471	
1017	1003	1467.58	2601.89	0.143869	7.12927	
1018	1003	1443.05	2602.6	0.140671	7.57326	
1019	1003	1435.03	2591.18	0.140453	7.68046	
1020	1003	1437.04	2593.31	0.14056	7.70022	
1021	1003	1446.11	2611.58	0.140426	7.89523	
1022	1003	1456.56	2622.03	0.141018	7.66981	
1023	1003	1457.65	2622.73	0.141107	7.43642	
1024	1003	1469.13	2628.06	0.14219	7.53639	
1025	1003	1470.56	2631.91	0.142098	7.12395	
1026	1003	1462.12	2613.36	0.142344	7.13079	
1027	1003	1446.49	2606.49	0.140835	7.7656	
1028	1003	1434.65	2609.13	0.139134	7.68692	
1029	1003	1419.47	2609.2	0.137192	7.67589	
1030	1003	1405.83	2606.75	0.135622	7.8002	
1031	1003	1417.86	2629.03	0.135625	7.67742	
1032	1003	1427.18	2624.97	0.137082	7.67551	
1033	1003	1431.86	2614.69	0.138389	7.30451	
1034	1003	1437.63	2587.35	0.141061	7.38054	
1035	1003	1440.74	2566.09	0.143004	7.13916	
1036	1003	1439.34	2514.86	0.146647	7.12661	
1037	1003	1436.01	2461.62	0.150347	7.46911	
1038	1003	1424.49	2400.94	0.153694	7.12395	
1039	1003	1418.57	2352.56	0.156961	7.13155	
1040	1003	1411.89	2283.31	0.162158	7.47481	
1041	1003	1387.31	2218.41	0.164536	7.38168	
1042	1003	1359.4	2129.15	0.168988	7.12205	
1043	1003	1335.38	2037.86	0.174717	7.28627	
1044	1003	1299.56	1913.4	0.182892	7.3965	
1045	1003	1258.95	1796.33	0.190323	7.6949	
1046	1003	1213.83	1664.03	0.200175	7.12851	
1047	1003	1172.32	1551.28	0.209249	7.80932	
1048	1003	1111.66	1428.29	0.217081	7.69224	
1049	1003	1058.71	1314.84	0.226417	7.67437	
1000	1004	1475.06	2610.71	0.144191	7.44098	
1001	1004	1464.22	2605.06	0.143209	7.47481	
1002	1004	1452.03	2599.89	0.142016	7.12699	
1003	1004	1441.29	2597.07	0.140837	7.82833	
1004	1004	1439.91	2589.61	0.141193	7.84961	
1005	1004	1435.33	2582.55	0.141109	7.12927	
1006	1004	1414.68	2576.14	0.138897	7.16919	
1007	1004	1404.75	2577	0.137553	7.39422	
1008	1004	1405.85	2570.48	0.138156	7.12775	
1009	1004	1409.52	2578.36	0.138073	7.62192	
1010	1004	1407.67	2579.9	0.137726	7.75724	
1011	1004	1421.22	2583.96	0.139187	7.49838	
1012	1004	1439.15	2596.35	0.140614	7.68312	
1013	1004	1469.09	2604.5	0.143874	7.81882	
1014	1004	1474.47	2612.43	0.143991	7.31592	
1015	1004	1480.97	2614.59	0.144668	7.17565	
1016	1004	1471.45	2608.34	0.1439	7.40524	
1017	1004	1460.07	2604.39	0.142724	7.8249	
1018	1004	1450.06	2616.62	0.140572	7.11065	
1019	1004	1446.99	2614.32	0.140344	7.67513	
1020	1004	1449.49	2614.43	0.140655	7.44858	
1021	1004	1456.31	2623.69	0.140869	7.50028	
1022	1004	1453.61	2623.77	0.14052	7.70136	
1023	1004	1444.57	2605.51	0.140659	7.67666	
1024	1004	1442.91	2596.77	0.141067	7.693	
1025	1004	1434.35	2596.31	0.14	7.68958	
1026	1004	1423.16	2579.75	0.139736	7.89447	
1027	1004	1415.21	2575.09	0.139041	7.67628	
1028	1004	1412.38	2584.3	0.138023	7.6835	
1029	1004	1410.93	2590.81	0.13738	7.63408	
1030	1004	1416.47	2604.57	0.137131	7.12243	
1031	1004	1432.91	2621.64	0.13804	7.30413	
1032	1004	1440.1	2616.87	0.139286	7.21974	
1033	1004	1446.76	2606.91	0.140839	7.31934	
1034	1004	1449.93	2575.55	0.143508	7.12129	
1035	1004	1444.82	2539.64	0.145498	7.28474	
1036	1004	1437.32	2486.71	0.148547	7.43794	
1037	1004	1426.78	2422.83	0.152208	7.16615	
1038	1004	1412.63	2350.35	0.1563	7.6854	
1039	1004	1404.66	2295.96	0.159938	7.82376	
1040	1004	1399.61	2222.6	0.166013	7.67513	
1041	1004	1375.57	2148.52	0.169591	7.85227	
1042	1004	1350.95	2061.05	0.17478	8.04804	
1043	1004	1327.41	1964.86	0.181654	7.69262	
1044	1004	1287.18	1831.92	0.19094	7.77929	
1045	1004	1240.47	1706.82	0.199251	9.65863	
1046	1004	1186.21	1566.68	0.209747	7.78423	
1047	1004	1143.61	1455.61	0.219628	7.65005	
1048	1004	1081.83	1340.16	0.227128	7.64701	
1049	1004	1037.18	1243.65	0.236434	7.7656	
1000	1005	1492.55	2643.14	0.144085	7.67894	
1001	1005	1473.08	2630.18	0.14254	7.14106	
1002	1005	1450.59	2617.3	0.140593	7.25548	
1003	1005	1437.65	2608.89	0.139534	7.22354	
1004	1005	1428.06	2593.66	0.139379	7.67247	
1005	1005	1422.38	2573.22	0.140102	7.74584	
1006	1005	1403.5	2558.85	0.138678	7.30185	
1007	1005	1394.62	2552.59	0.137967	7.68654	
1008	1005	1394.06	2539.92	0.138801	7.7637	
1009	1005	1406.36	2554.6	0.139355	7.68844	
1010	1005	1402.8	2562.95	0.138295	7.67932	
1011	1005	1419.03	2565.45	0.140226	7.77891	
1012	1005	1437.37	2579.26	0.14161	7.80818	
1013	1005	1468.76	2591.03	0.144814	7.59645	
1014	1005	1474.57	2591.24	0.145549	7.66031	
1015	1005	1488.33	2591.41	0.147316	7.75382	
1016	1005	1476.83	2590.93	0.145864	7.14866	
1017	1005	1471.51	2590.34	0.145219	7.74166	
1018	1005	1459.68	2601.16	0.142907	7.42235	
1019	1005	1446.83	2595.82	0.141639	7.12889	
1020	1005	1435.79	2585.14	0.140982	7.12585	
1021	1005	1442.04	2586.55	0.141688	7.55501	
1022	1005	1432.69	2581.5	0.140843	7.14068	
1023	1005	1430.2	2566.62	0.141593	7.67361	
1024	1005	1429.81	2566.01	0.141587	7.87166	
1025	1005	1427.85	2569.84	0.141055	7.67209	
1026	1005	1421.23	2560.51	0.140867	7.32884	
1027	1005	1413.03	2565.88	0.139415	7.55159	
1028	1005	1410.1	2577.5	0.138209	7.68692	
1029	1005	1412.81	2596.31	0.137238	7.13307	
1030	1005	1422.53	2609.61	0.137554	7.7485	
1031	1005	1439.08	2616.54	0.139179	7.16082	
1032	1005	1443.68	2611.64	0.14011	7.67818	
1033	1005	1448.95	2597.7	0.141777	7.41095	
1034	1005	1451.25	2560.89	0.144758	7.73443	
1035	1005	1446.12	2523.83	0.146866	7.68198	
1036	1005	1432.36	2474.31	0.148847	7.7485	
1037	1005	1420.45	2403.17	0.152942	7.31896	
1038	1005	1406.6	2329.13	0.157275	7.11977	
1039	1005	1396.58	2265.2	0.161543	7.12737	
1040	1005	1389.3	2196.19	0.166993	7.50712	
1041	1005	1369.63	2115.7	0.172018	7.67361	
1042	1005	1343.76	2019.36	0.178186	7.13269	
1043	1005	1314.81	1910.99	0.185921	7.39574	
1044	1005	1265.76	1765.94	0.195801	7.13574	
1045	1005	1212.08	1628.22	0.205344	7.16577	
1046	1005	1156.64	1492.77	0.215873	7.57022	
1047	1005	1109.58	1383.88	0.225233	7.40829	
1048	1005	1052.94	1278.5	0.232812	7.22468	
1049	1005	1014.49	1201.31	0.2401	7.85303	
1000	1006	1507.39	2675.81	0.143635	7.75382	
1001	1006	1484.87	2650.2	0.142613	7.67475	
1002	1006	1455.9	2622.86	0.140876	7.8173	
1003	1006	1434.82	2612.79	0.138899	7.77093	
1004	1006	1416.79	2589.16	0.138249	7.67437	
1005	1006	1408.01	2557.6	0.139355	7.75268	
1006	1006	1390.71	2555.16	0.137275	7.75572	
1007	1006	1383.31	2558.31	0.136091	7.6892	
1008	1006	1388.68	2551.96	0.137238	7.45884	
1009	1006	1401.99	2565.41	0.138015	7.1996	
1010	1006	1402.8	2571.25	0.137706	7.18553	
1011	1006	1415.18	2556.92	0.140339	7.16158	
1012	1006	1430.24	2556.62	0.142326	7.12205	
1013	1006	1451.17	2561.36	0.144712	7.2646	
1014	1006	1452.76	2560.72	0.144968	7.2224	
1015	1006	1462.46	2561.45	0.146182	7.32998	
1016	1006	1454.43	2564.92	0.144874	7.12319	
1017	1006	1455.67	2567.3	0.144861	7.2072	
1018	1006	1444.39	2574.52	0.142863	7.22545	
1019	1006	1438.25	2568.69	0.14249	7.14448	
1020	1006	1428.34	2560.86	0.141769	7.19922	
1021	1006	1440.67	2569.77	0.142726	7.21518	
1022	1006	1440.17	2566.96	0.142866	7.66069	
1023	1006	1440.93	2557.82	0.143635	7.35925	
1024	1006	1436.56	2560.41	0.142875	7.20454	
1025	1006	1433.09	2558.87	0.142535	7.26232	
1026	1006	1417.17	2546.31	0.141369	7.97619	
1027	1006	1405.86	2557.2	0.139103	10.2665	
1028	1006	1409.61	2565.67	0.138986	7.73443	
1029	1006	1408.16	2578.46	0.13789	7.71847	
1030	1006	1415.32	2585.02	0.138351	11.8835	
1031	1006	1431.91	2582.44	0.140675	9.98592	
1032	1006	1436.89	2580.38	0.141466	7.70554	
1033	1006	1443.66	2567.6	0.143273	7.64929	
1034	1006	1457.16	2531.61	0.147737	7.27296	
1035	1006	1452.89	2488.38	0.150519	7.24103	
1036	1006	1433.73	2433.52	0.152299	7.85684	
1037	1006	1413	2351.04	0.156294	7.21632	
1038	1006	1396.81	2271.86	0.160966	7.13155	
1039	1006	1379.68	2209.33	0.164235	7.27828	
1040	1006	1377.07	2153.11	0.169364	7.32466	
1041	1006	1359.92	2070.39	0.17525	7.12547	
1042	1006	1336.96	1971.12	0.182579	7.14828	
1043	1006	1302	1851.07	0.191195	7.2167	
1044	1006	1244.65	1698.18	0.201376	7.23723	
1045	1006	1180.41	1553.37	0.210699	7.13193	
1046	1006	1124.5	1421.58	0.22149	7.25586	
1047	1006	1080.41	1319.28	0.231199	7.25243	
1048	1006	1029.55	1229.04	0.237728	7.52232	
1049	1006	1000.77	1169.97	0.243898	7.13612	
1000	1007	1511.27	2675.86	0.144116	7.77967	
1001	1007	1488	2642.04	0.143588	7.46759	
1002	1007	1456.08	2608.55	0.141916	7.22088	
1003	1007	1430.61	2585.87	0.140261	7.77283	
1004	1007	1410.88	2564.12	0.139261	7.22506	
1005	1007	1401.4	2544.19	0.139456	7.31782	
1006	1007	1384.66	2553.43	0.13661	7.628	
1007	1007	1385.97	2557.15	0.136518	7.49495	
1008	1007	1392.57	2553.29	0.137651	7.39574	
1009	1007	1404.44	2562.34	0.138552	7.3984	
1010	1007	1407.3	2559.2	0.139148	7.65689	
1011	1007	1414.51	2536.36	0.141748	7.18325	
1012	1007	1421.08	2534.91	0.14272	7.18439	
1013	1007	1427.6	2533.88	0.143656	7.41171	
1014	1007	1431.12	2531.51	0.144298	7.66867	
1015	1007	1436.31	2532.53	0.144907	7.12205	
1016	1007	1427.47	2540.4	0.143156	7.12129	
1017	1007	1429.95	2539.39	0.143557	8.83338	
1018	1007	1421.57	2547.85	0.141833	10.1688	
1019	1007	1426.1	2545.85	0.142574	8.37723	
1020	1007	1421.91	2546.91	0.141947	8.9535	
1021	1007	1437.23	2552.96	0.143509	8.15904	
1022	1007	1439.67	2549.33	0.144098	7.66791	
1023	1007	1442.84	2540.7	0.145157	7.91918	
1024	1007	1430.69	2538.51	0.14372	7.75268	
1025	1007	1421.55	2528.98	0.143221	7.66335	
1026	1007	1412.3	2529.58	0.141955	7.71277	
1027	1007	1404.15	2549.75	0.139415	7.66715	
1028	1007	1400.42	2553.51	0.138658	7.82719	
1029	1007	1404.04	2566.73	0.138187	7.76865	
1030	1007	1419.1	2573.78	0.139638	11.4574	
1031	1007	1433.97	2565.67	0.142152	7.83061	
1032	1007	1445.33	2561.02	0.143975	12.3427	
1033	1007	1464.59	2549.98	0.147323	7.73748	
1034	1007	1478.5	2515.2	0.151849	7.66601	
1035	1007	1468.7	2466.65	0.154409	7.69984	
1036	1007	1447.65	2408.84	0.156281	9.6058	
1037	1007	1423.2	2326.85	0.159886	7.90093	
1038	1007	1404.2	2248.92	0.164205	7.65917	
1039	1007	1382.07	2186.99	0.166772	11.2521	
1040	1007	1379.09	2128.38	0.172218	8.75812	
1041	1007	1359.7	2035.44	0.179067	7.67856	
1042	1007	1330.3	1929.78	0.186376	7.80058	
1043	1007	1283.92	1795.22	0.195258	14.3642	
1044	1007	1224.7	1640.99	0.206001	7.76028	
1045	1007	1157.27	1494.22	0.215757	7.68464	
1046	1007	1103.04	1372	0.225987	13.6663	
1047	1007	1060.66	1276.57	0.23535	7.69072	
1048	1007	1018.67	1197.1	0.242352	7.70935	
1049	1007	990.291	1145.57	0.247064	7.67704	
1000	1008	1513.01	2666.99	0.144963	7.8116	
1001	1008	1492.6	2632.29	0.144871	7.68882	
1002	1008	1460.51	2598.81	0.143184	7.69528	
1003	1008	1428.72	2572.32	0.14099	7.80856	
1004	1008	1406.77	2549.37	0.139786	7.72873	
1005	1008	1391.52	2540.22	0.138447	7.69528	
1006	1008	1376.58	2547.7	0.135961	7.8021	
1007	1008	1376.91	2551.77	0.135719	7.79411	
1008	1008	1390.52	2554.39	0.137304	7.75496	
1009	1008	1404.08	2564.86	0.138326	7.75306	
1010	1008	1418.17	2561.94	0.140365	7.6873	
1011	1008	1425.63	2540.11	0.142935	7.51472	
1012	1008	1430.68	2534.42	0.144023	7.70631	
1013	1008	1415.69	2525.77	0.142684	7.71543	
1014	1008	1411.55	2514.41	0.14298	7.70631	
1015	1008	1406.22	2505.26	0.142955	7.32124	
1016	1008	1391.51	2508.38	0.140763	7.18287	
1017	1008	1396.88	2509.77	0.141374	7.11331	
1018	1008	1401.09	2527.6	0.140621	7.16957	
1019	1008	1413.03	2534.33	0.141702	7.29577	
1020	1008	1409.33	2541.71	0.140676	7.19846	
1021	1008	1418.68	2541.25	0.141937	7.14182	
1022	1008	1425.68	2533.22	0.143452	7.13459	
1023	1008	1430.42	2525.8	0.144634	7.76522	
1024	1008	1409.07	2523.27	0.141993	7.67285	
1025	1008	1400.05	2514.92	0.141414	7.19465	
1026	1008	1397.26	2525.55	0.140265	7.16995	
1027	1008	1392.48	2545.78	0.138174	7.71847	
1028	1008	1388.33	2546.05	0.137613	7.11863	
1029	1008	1406	2554.5	0.139315	7.13345	
1030	1008	1420.62	2565.26	0.140445	7.22468	
1031	1008	1440.11	2562.38	0.143194	7.21366	
1032	1008	1458.59	2559.27	0.145839	7.52536	
1033	1008	1479.65	2551.95	0.149155	7.1536	
1034	1008	1496.26	2512.02	0.154481	7.21556	
1035	1008	1490.43	2453.89	0.158444	7.35849	
1036	1008	1463.33	2385.41	0.160498	7.13764	
1037	1008	1429.59	2303.39	0.162935	7.79449	
1038	1008	1408.53	2220.94	0.167538	7.78119	
1039	1008	1376.61	2157.06	0.168892	7.64282	
1040	1008	1367.06	2093.2	0.173972	7.73595	
1041	1008	1342.07	1990.37	0.181212	7.75496	
1042	1008	1302.92	1868.63	0.189092	7.67323	
1043	1008	1253.71	1729.83	0.198556	7.13916	
1044	1008	1202.05	1577.59	0.211411	7.19123	
1045	1008	1139.93	1437.32	0.22221	7.27942	
1046	1008	1090.21	1325.87	0.232353	7.12471	
1047	1008	1056.44	1236.89	0.243455	7.13574	
1048	1008	1021.67	1169.86	0.250163	7.41779	
1049	1008	998.784	1124.23	0.255436	7.25281	
1000	1009	1530.04	2678.64	0.146267	7.12395	
1001	1009	1507.27	2639.6	0.146207	7.21214	
1002	1009	1478.02	2604.93	0.144991	7.23647	
1003	1009	1446.34	2576.08	0.143003	7.46112	
1004	1009	1427.68	2554.46	0.14215	7.11939	
1005	1009	1410.24	2546.93	0.140415	7.42463	
1006	1009	1396.65	2554.53	0.138094	7.14676	
1007	1009	1394.25	2559.75	0.137411	7.27106	
1008	1009	1407.45	2561.95	0.13897	7.51168	
1009	1009	1419.92	2570.5	0.139979	7.22963	
1010	1009	1439.07	2574.92	0.142144	7.13459	
1011	1009	1445.6	2558.73	0.144179	7.34633	
1012	1009	1444.09	2553.01	0.144404	7.69148	
1013	1009	1425.24	2539.15	0.142954	7.20302	
1014	1009	1420	2522.16	0.143524	7.58885	
1015	1009	1411.68	2508.41	0.143447	7.26232	
1016	1009	1400.1	2507.3	0.141987	7.21708	
1017	1009	1405.49	2506.88	0.142737	7.27562	
1018	1009	1409.21	2522.54	0.142067	7.1384	
1019	1009	1416.09	2522.03	0.143015	7.30489	
1020	1009	1410.62	2528.49	0.141814	7.211	
1021	1009	1413.5	2528.2	0.142215	7.07758	
1022	1009	1420.38	2514.28	0.144165	7.33606	
1023	1009	1423.58	2509.29	0.144968	9.11657	
1024	1009	1399.89	2514.38	0.141434	9.1907	
1025	1009	1397.63	2511.35	0.141358	9.8046	
1026	1009	1401.16	2531.91	0.140315	9.7932	
1027	1009	1402.54	2564.46	0.138153	7.24141	
1028	1009	1404.21	2571.23	0.137891	7.67589	
1029	1009	1419.66	2580.74	0.139215	7.71087	
1030	1009	1433.1	2589.27	0.14034	7.13726	
1031	1009	1458.05	2585.5	0.143832	7.12509	
1032	1009	1484.8	2579.64	0.147736	7.23495	
1033	1009	1510.42	2565.99	0.15212	7.27068	
1034	1009	1537.61	2518.48	0.15951	7.54665	
1035	1009	1525.07	2455.49	0.163084	7.15968	
1036	1009	1494.55	2380.11	0.165407	7.77587	
1037	1009	1454.38	2293.95	0.167472	7.2129	
