remote-sensing inversion	DierssenImageDiffuse
9	6
Comments: 
02/14/17	12:30:30
Image	debug\gail_15bands_7cm_jun222016_utmz33_reg_clip_new_badpixsmsk_bil_quac_spatialsubset20cm.hdr
Transect	C:\Users\kubota\Documents\MATLAB\bathymetry\exe\BathymetryImageDierssen_gail_15bands_7cm_jun222016_utmz33_reg_clip_new_badpixsmsk_bil_quac_spatialsubset20cm.txt
Params	Default
Alpha	0.01
NIter	5
Width/Height	5
X	Y	RRS555	RRS670	Depth	T	
1013	1014	1407.9	2505.42	0.143167	7.91994	
1014	1014	1398.82	2520.85	0.140815	7.91005	
1015	1014	1411.18	2535.87	0.141346	7.96935	
1016	1014	1409.42	2549.51	0.140121	7.35089	
1017	1014	1431	2580.91	0.140667	7.94236	
1018	1014	1430.85	2588.12	0.140132	8.0469	
1019	1014	1443.8	2592.61	0.141479	7.78271	
1020	1014	1442.77	2600.21	0.140804	8.15561	
1021	1014	1456.92	2614.08	0.141628	8.06134	
1022	1014	1458.68	2595.2	0.143209	11.1176	
1023	1014	1467.58	2613.21	0.143053	7.98646	
1024	1014	1471.62	2624.78	0.14274	11.2092	
1025	1014	1482.56	2635.57	0.14336	10.7458	
1026	1014	1475.13	2622.15	0.143376	9.58147	
1027	1014	1481.99	2631.02	0.143613	7.91842	
1028	1014	1474.47	2628.3	0.142851	7.97391	
1029	1014	1485.31	2605.67	0.145874	7.49077	
1030	1014	1480.88	2557.47	0.148897	7.35279	
1031	1014	1484.41	2509.92	0.153059	7.58542	
1032	1014	1460.72	2437.54	0.155703	7.49648	
1033	1014	1447.74	2353.6	0.161062	7.45352	
1034	1014	1423.15	2270.63	0.165012	7.48013	
1035	1014	1416.06	2214.42	0.16933	7.57858	
1036	1014	1396.42	2142.17	0.173554	7.95149	
1037	1014	1388.8	2062.76	0.180866	7.99938	
1038	1014	1368.81	1984.43	0.186521	7.99292	
1039	1014	1339.21	1896.83	0.192105	7.91575	
1040	1014	1295.89	1778.15	0.199944	8.045	
1041	1014	1245.64	1640.56	0.210483	7.91461	
1042	1014	1182.56	1504.24	0.2198	7.93362	
1043	1014	1123.56	1379.04	0.229737	8.08111	
1044	1014	1075.32	1272.38	0.240322	7.44972	
1045	1014	1040.78	1198.87	0.24835	7.46607	
1046	1014	1036.99	1161.69	0.256918	7.9971	
1047	1014	1057.53	1157.81	0.26417	8.18374	
1048	1014	1082.83	1149.47	0.274196	8.00699	
1049	1014	1103.13	1157.49	0.278056	7.92108	
1050	1014	1122.14	1156.07	0.284227	7.91804	
1051	1014	1119.47	1163.55	0.281236	7.48659	
1052	1014	1119.64	1151.36	0.284857	7.4615	
1053	1014	1110.8	1147.63	0.283264	7.38282	
1054	1014	1107.76	1128.79	0.287986	7.41779	
1055	1014	1097.77	1108.17	0.291229	8.10924	
1056	1014	1089.52	1079.07	0.297918	7.41209	
1057	1014	1086.54	1051.02	0.306375	8.03816	
1058	1014	1084.28	1030.48	0.312836	7.99254	
1059	1014	1082.82	1002.32	0.3227	7.9169	
1060	1014	1099.51	1002.86	0.328336	7.96897	
1061	1014	1121.87	1001.93	0.336518	7.92184	
1062	1014	1123.56	999.456	0.338082	7.37674	
1063	1014	1122.62	999.681	0.337665	7.61926	
1064	1014	1125.18	1002.77	0.337348	7.55844	
1065	1014	1123.86	1012.82	0.332987	7.33036	
1066	1014	1117.9	1034.77	0.322709	7.46226	
1067	1014	1120.33	1056.42	0.315745	7.40106	
1068	1014	1141.25	1081.88	0.313775	7.79754	
1069	1014	1158.44	1119.58	0.306698	7.56794	
1070	1014	1188.73	1157.77	0.3039	7.43337	
1071	1014	1217.68	1182.18	0.305053	7.5056	
1072	1014	1241.72	1226.5	0.298871	7.46492	
1073	1014	1249.24	1264.98	0.290154	7.65841	
1074	1014	1255.93	1303.73	0.281663	7.41551	
1075	1014	1254.11	1365.73	0.26588	7.65955	
1076	1014	1275.03	1464.52	0.249213	7.40981	
1077	1014	1300.66	1581.97	0.232324	7.35013	
1078	1014	1348.07	1709.82	0.22059	7.5801	
1079	1014	1384.6	1847.75	0.207046	7.69566	
1080	1014	1427.62	1983.68	0.196807	7.32884	
1081	1014	1463.33	2089.88	0.190101	7.35963	
1082	1014	1494.89	2186.55	0.18443	7.75002	
1083	1014	1508.31	2270.33	0.177816	7.95491	
1084	1014	1516.26	2350.82	0.171209	7.37598	
1085	1014	1539.68	2430.33	0.167307	7.65689	
1086	1014	1541.4	2498.46	0.16168	7.8842	
1087	1014	1555.27	2577.15	0.15713	7.32314	
1088	1014	1560.73	2629.5	0.153776	7.9952	
1089	1014	1555.3	2668.18	0.150195	7.35583	
1090	1014	1535.06	2663.02	0.148022	7.81958	
1091	1014	1504.53	2660.05	0.144391	7.46226	
1092	1014	1469.28	2635.75	0.141665	7.44326	
1093	1014	1433.22	2616.85	0.138411	7.96441	
1094	1014	1400.73	2598.79	0.13552	8.03397	
1095	1014	1368.99	2591.78	0.131943	7.96783	
1096	1014	1351.43	2593.45	0.129592	7.36077	
1097	1014	1341.47	2586.76	0.128766	8.00889	
1098	1014	1341.01	2586.5	0.128723	8.03321	
1099	1014	1339.27	2584.76	0.128617	7.95073	
1000	1015	1647.46	2629.64	0.16492	7.96175	
1001	1015	1600.96	2583.15	0.162639	7.96745	
1002	1015	1532.14	2533.5	0.157557	7.95833	
1003	1015	1468.8	2485.52	0.152899	7.38168	
1004	1015	1423.25	2455.47	0.149092	8.00889	
1005	1015	1396.1	2440.4	0.14656	7.98836	
1006	1015	1385.5	2457.32	0.143797	7.9264	
1007	1015	1390.77	2467.78	0.143712	7.92526	
1008	1015	1407.32	2471.81	0.145646	7.86786	
1009	1015	1419.04	2476.43	0.146876	7.87128	
1010	1015	1429.26	2486.47	0.147478	7.4615	
1011	1015	1425.47	2472.27	0.148071	7.42577	
1012	1015	1413.25	2465.76	0.146919	7.94997	
1013	1015	1401.65	2475.35	0.144606	7.44174	
1014	1015	1386.56	2492.78	0.14126	7.61964	
1015	1015	1401.21	2510.09	0.141927	7.3429	
1016	1015	1399.83	2537.1	0.139763	7.34328	
1017	1015	1418.57	2568.98	0.139912	7.82604	
1018	1015	1420.7	2583.15	0.139177	7.46645	
1019	1015	1435.4	2595.14	0.140219	7.35621	
1020	1015	1445.64	2609.94	0.140481	7.42995	
1021	1015	1462.76	2628.08	0.141379	7.48203	
1022	1015	1472.58	2619.91	0.143211	7.89067	
1023	1015	1488.61	2641.2	0.143725	7.64967	
1024	1015	1494.37	2654.73	0.143491	7.93552	
1025	1015	1495.54	2655.13	0.143609	7.9321	
1026	1015	1484.51	2636.43	0.143546	7.91157	
1027	1015	1491.37	2629.79	0.144895	7.42121	
1028	1015	1477.4	2613.39	0.144297	7.62382	
1029	1015	1485.16	2580.01	0.147755	8.04462	
1030	1015	1481.45	2524.29	0.15153	7.9876	
1031	1015	1480.43	2474.82	0.155344	7.35849	
1032	1015	1452.41	2399.8	0.157715	7.37445	
1033	1015	1436.36	2310.7	0.163264	7.95263	
1034	1015	1397.87	2223.23	0.165687	7.97277	
1035	1015	1386.3	2165.94	0.169525	7.88687	
1036	1015	1353.99	2079.35	0.173312	7.43794	
1037	1015	1343.47	1989.8	0.181519	7.43451	
1038	1015	1313.88	1900.86	0.187011	7.90663	
1039	1015	1288.54	1808.75	0.194295	8.00432	
1040	1015	1235.1	1674.89	0.202925	8.01915	
1041	1015	1190.42	1540.45	0.215159	7.96783	
1042	1015	1127.88	1410.58	0.224466	7.99786	
1043	1015	1074.09	1294.95	0.234856	7.93932	
1044	1015	1037.14	1210.52	0.244381	7.44896	
1045	1015	1015.49	1157.16	0.251647	7.46378	
1046	1015	1029.68	1133.04	0.262554	7.58352	
1047	1015	1059.18	1133.51	0.271536	7.46721	
1048	1015	1094.5	1131.64	0.283009	7.45162	
1049	1015	1112.02	1141.53	0.285455	7.34861	
1050	1015	1126.96	1143.56	0.289428	7.56946	
1051	1015	1124.06	1156.13	0.28479	7.47253	
1052	1015	1126.71	1141.47	0.289987	7.52156	
1053	1015	1113.69	1140.25	0.286351	7.68654	
1054	1015	1120.03	1135.28	0.289809	7.42273	
1055	1015	1112.78	1117.99	0.292886	7.42957	
1056	1015	1109.3	1103.46	0.296375	7.41209	
1057	1015	1104.98	1085.29	0.300885	7.70364	
1058	1015	1102.88	1068.31	0.305873	7.39726	
1059	1015	1102.23	1038.75	0.315959	7.34899	
1060	1015	1119.06	1035.64	0.322781	7.92298	
1061	1015	1139.51	1026.59	0.333109	7.5246	
1062	1015	1139.17	1019.54	0.335688	7.92336	
1063	1015	1141.44	1016.91	0.337481	7.5208	
1064	1015	1136.82	1014.53	0.33681	7.94008	
1065	1015	1134.01	1015.66	0.335402	7.92716	
1066	1015	1125.05	1022.9	0.329555	7.89181	
1067	1015	1125.01	1036.69	0.324409	7.44858	
1068	1015	1140.52	1062.74	0.320196	7.3794	
1069	1015	1164	1104.76	0.313334	7.4539	
1070	1015	1194.89	1151.45	0.307755	7.77359	
1071	1015	1220.6	1187.06	0.30443	7.36495	
1072	1015	1240.44	1247.67	0.292489	7.95263	
1073	1015	1240.82	1295.25	0.279786	7.51434	
1074	1015	1244.26	1346.48	0.267913	7.35089	
1075	1015	1243.97	1429.15	0.249151	7.38738	
1076	1015	1277.64	1547.19	0.23358	7.66981	
1077	1015	1322.24	1680.46	0.220037	7.34709	
1078	1015	1385.66	1815.56	0.211846	7.38586	
1079	1015	1435.23	1960.4	0.201093	7.54323	
1080	1015	1481.84	2078.28	0.194509	7.59417	
1081	1015	1504.16	2164.78	0.188257	7.54931	
1082	1015	1511.91	2226.39	0.182857	7.48925	
1083	1015	1501.41	2290.32	0.174807	7.45808	
1084	1015	1490.47	2351.84	0.167383	7.51016	
1085	1015	1500.25	2420.19	0.16268	7.6337	
1086	1015	1493.92	2471.6	0.15745	9.13178	
1087	1015	1490.95	2539.55	0.151604	7.99444	
1088	1015	1502.36	2589.54	0.149274	7.91537	
1089	1015	1507.44	2635.64	0.146516	7.36647	
1090	1015	1496.39	2647.21	0.144281	8.14801	
1091	1015	1487.38	2663.4	0.142	8.03625	
1092	1015	1480.57	2671.7	0.140571	7.94464	
1093	1015	1458.39	2675.74	0.13753	7.76484	
1094	1015	1433.57	2670.61	0.13479	7.47139	
1095	1015	1403.92	2664.27	0.131525	7.47367	
1096	1015	1383.11	2669.8	0.128589	7.96859	
1097	1015	1369.87	2669.98	0.126943	7.9226	
1098	1015	1369.67	2672.13	0.126782	7.41893	
1099	1015	1361.92	2670.63	0.125921	8.02409	
1000	1016	1668.01	2612.03	0.169029	7.64434	
1001	1016	1616.1	2569.86	0.165724	7.45542	
1002	1016	1540.35	2522.67	0.159535	7.9876	
1003	1016	1474.44	2479.84	0.15412	7.93552	
1004	1016	1437.38	2451.07	0.15138	7.47557	
1005	1016	1410.86	2439.84	0.148634	7.53335	
1006	1016	1395.38	2458.25	0.14507	7.36685	
1007	1016	1395.17	2462.4	0.144721	7.45048	
1008	1016	1408.43	2460.9	0.146643	7.45656	
1009	1016	1412.32	2464.6	0.146884	7.63408	
1010	1016	1415.48	2464.05	0.147357	7.44706	
1011	1016	1409.17	2443	0.14815	7.91766	
1012	1016	1399.87	2432.73	0.147685	7.97125	
1013	1016	1393.82	2434.38	0.146721	7.69148	
1014	1016	1377.82	2453.37	0.143054	7.33112	
1015	1016	1390.97	2473.59	0.143296	7.47101	
1016	1016	1395.53	2507.84	0.141338	7.40677	
1017	1016	1407.31	2544.85	0.140182	7.4444	
1018	1016	1414.31	2563.5	0.139751	7.67818	
1019	1016	1429.7	2582.88	0.140358	7.57402	
1020	1016	1445.9	2608.63	0.140607	7.48203	
1021	1016	1462.79	2622.83	0.141755	7.93514	
1022	1016	1477.92	2617.74	0.144048	7.98684	
1023	1016	1492.03	2639.76	0.144262	7.6356	
1024	1016	1495.46	2637.89	0.14483	7.93932	
1025	1016	1495.91	2630.11	0.145449	7.83555	
1026	1016	1481.82	2612.04	0.144961	7.98798	
1027	1016	1484.47	2598.7	0.146278	7.93134	
1028	1016	1470.76	2576.4	0.146152	7.99748	
1029	1016	1487.36	2541.58	0.15097	7.89523	
1030	1016	1490.29	2490.47	0.155412	7.88154	
1031	1016	1492.17	2440.91	0.159776	7.98342	
1032	1016	1469.04	2368.94	0.162759	8.45896	
1033	1016	1447.64	2276.91	0.168078	8.00242	
1034	1016	1403.44	2187.82	0.170012	8.10658	
1035	1016	1380.63	2119.08	0.173435	7.91423	
1036	1016	1336.64	2023.91	0.176473	9.53357	
1037	1016	1316.24	1925.85	0.184356	7.99292	
1038	1016	1276.85	1829.69	0.189293	7.98722	
1039	1016	1245.75	1730.78	0.196835	7.96403	
1040	1016	1188.22	1592.17	0.20599	8.30843	
1041	1016	1145.47	1462.15	0.218849	8.0028	
1042	1016	1082.83	1339.9	0.227441	7.91233	
1043	1016	1036.13	1241.39	0.236671	7.96137	
1044	1016	1020.05	1166.39	0.250587	7.54437	
1045	1016	1012.52	1126.54	0.259064	7.95415	
1046	1016	1033.65	1106.85	0.271339	8.01155	
1047	1016	1065.22	1113.37	0.279356	7.95453	
1048	1016	1101.15	1112.66	0.290891	7.91537	
1049	1016	1114.03	1122.51	0.291869	7.93818	
1050	1016	1129.45	1132.38	0.293613	7.93096	
1051	1016	1130.79	1147.87	0.2893	8.01611	
1052	1016	1137.51	1140.6	0.293571	8.05374	
1053	1016	1128.8	1145.84	0.289304	11.2297	
1054	1016	1136.56	1141.88	0.292886	9.95285	
1055	1016	1126.04	1123.04	0.295458	11.026	
1056	1016	1123.45	1114.64	0.29729	8.56235	
1057	1016	1113.59	1100.18	0.298795	7.93552	
1058	1016	1113.67	1090.83	0.301866	7.79754	
1059	1016	1116.16	1068.23	0.310262	7.35431	
1060	1016	1134.5	1063.14	0.318071	7.34518	
1061	1016	1153.44	1053.28	0.327885	7.56072	
1062	1016	1157.14	1045.54	0.331968	7.43185	
1063	1016	1162.46	1035.15	0.337668	7.94312	
1064	1016	1156.62	1032.19	0.336812	8.09822	
1065	1016	1148.88	1026.57	0.336322	7.39802	
1066	1016	1130.17	1026.26	0.330043	7.91804	
1067	1016	1125.2	1032.48	0.326025	7.78347	
1068	1016	1140.05	1066.94	0.31856	7.37141	
1069	1016	1168.11	1106.89	0.313921	7.45238	
1070	1016	1198	1156.13	0.307226	7.45086	
1071	1016	1223.38	1203.76	0.300236	7.34861	
1072	1016	1240.14	1273.43	0.285351	7.34671	
1073	1016	1238.93	1333.62	0.269635	7.54247	
1074	1016	1243.64	1398.61	0.255709	7.46074	
1075	1016	1245.98	1499.74	0.235326	7.95035	
1076	1016	1285.65	1628.41	0.220967	7.43566	
1077	1016	1340.42	1775.72	0.208954	8.01345	
1078	1016	1415.18	1909.61	0.204191	7.93172	
1079	1016	1477.33	2053.89	0.196669	7.98304	
1080	1016	1528.14	2162.91	0.192274	7.80552	
1081	1016	1545.65	2228.73	0.187804	7.99178	
1082	1016	1534.06	2270.47	0.181682	7.50142	
1083	1016	1499.75	2317.58	0.171933	7.96479	
1084	1016	1477.41	2358.1	0.164931	7.94693	
1085	1016	1469.31	2410.81	0.15915	7.98988	
1086	1016	1449.64	2451.97	0.15299	8.01345	
1087	1016	1443.21	2500.68	0.148254	7.99482	
1088	1016	1457.7	2545.14	0.146782	7.95187	
1089	1016	1468.82	2605.33	0.14378	7.55882	
1090	1016	1472.17	2635.51	0.142046	7.47937	
1091	1016	1485.11	2680.59	0.140523	8.00965	
1092	1016	1501.29	2719.68	0.139852	7.68236	
1093	1016	1495.04	2745.15	0.137387	7.50598	
1094	1016	1480.41	2751.3	0.135216	7.43033	
1095	1016	1451.94	2749.51	0.131899	7.44288	
1096	1016	1424.11	2755.86	0.12816	7.73634	
1097	1016	1406.39	2755.11	0.126087	7.41855	
1098	1016	1404.74	2762.62	0.125434	7.37521	
1099	1016	1393.06	2761.26	0.124126	7.9226	
1000	1017	1657.75	2597.25	0.168922	7.80704	
1001	1017	1609.19	2563.63	0.165329	7.99102	
1002	1017	1538.95	2521.65	0.15943	8.04956	
1003	1017	1478.05	2481.32	0.154492	7.93286	
1004	1017	1447.43	2456.44	0.152325	7.95719	
1005	1017	1420.52	2445.04	0.149548	7.93096	
1006	1017	1392.21	2454.1	0.14496	7.9226	
1007	1017	1384.22	2447.77	0.144359	7.91842	
1008	1017	1384.98	2439.25	0.145124	7.78993	
1009	1017	1384.76	2432.39	0.145629	7.42539	
1010	1017	1383.2	2421.74	0.146252	7.41969	
1011	1017	1381.38	2397.15	0.147962	7.98456	
1012	1017	1369.52	2386.06	0.147194	7.83175	
1013	1017	1372.56	2393.47	0.147023	7.96403	
1014	1017	1362.94	2422.28	0.143409	7.70669	
1015	1017	1380.25	2447.84	0.14381	7.34899	
1016	1017	1392.56	2492.44	0.142088	7.92716	
1017	1017	1408.46	2531.33	0.141319	7.55387	
1018	1017	1420	2556.11	0.141026	7.3353	
1019	1017	1430.57	2579.66	0.140701	7.36495	
1020	1017	1450.01	2608.76	0.141123	7.56414	
1021	1017	1464.91	2612.18	0.142786	7.52803	
1022	1017	1474.8	2611.05	0.144132	7.36343	
1023	1017	1488.67	2622.48	0.145079	7.92678	
1024	1017	1489.42	2620.06	0.145351	7.9895	
1025	1017	1487.43	2613.67	0.145562	7.92754	
1026	1017	1475.57	2601.15	0.144952	7.55349	
1027	1017	1484.44	2589.41	0.14696	7.45276	
1028	1017	1476.82	2569.5	0.147456	7.37103	
1029	1017	1495.81	2532.73	0.15278	7.55083	
1030	1017	1504.65	2475.48	0.158595	7.35697	
1031	1017	1510.88	2415.14	0.164612	7.35545	
1032	1017	1483.25	2337.94	0.167614	7.52689	
1033	1017	1455.44	2246.98	0.172142	7.51548	
1034	1017	1406.35	2150.94	0.174222	7.47899	
1035	1017	1366.38	2072.43	0.176093	7.56072	
1036	1017	1309.16	1964.76	0.178488	7.42729	
1037	1017	1276.92	1852.71	0.18633	7.40639	
1038	1017	1228.49	1736.01	0.192665	7.55273	
1039	1017	1193.24	1628.14	0.201359	7.44972	
1040	1017	1133.02	1483.5	0.212032	7.95643	
1041	1017	1092.53	1364.49	0.224849	8.07693	
1042	1017	1041.58	1259.13	0.234082	8.08491	
1043	1017	1006.75	1180.13	0.243096	7.92716	
1044	1017	1005.84	1126.55	0.256987	8.00965	
1045	1017	1010.89	1106.77	0.264166	7.91499	
1046	1017	1041.94	1093.59	0.277959	7.91652	
1047	1017	1070.79	1095.84	0.286505	12.9775	
1048	1017	1099.55	1088.17	0.298189	8.82312	
1049	1017	1108.96	1088.93	0.300973	7.99558	
1050	1017	1122.51	1095.28	0.303243	8.10012	
1051	1017	1123.63	1107.93	0.299489	7.95111	
1052	1017	1130.84	1102.91	0.303404	7.95985	
1053	1017	1126.13	1107.87	0.300303	8.10962	
1054	1017	1138.76	1113.88	0.302356	7.35051	
1055	1017	1133.03	1106.09	0.303061	7.69452	
1056	1017	1135.04	1110.01	0.302431	8.04538	
1057	1017	1130.24	1106.55	0.302031	7.50636	
1058	1017	1135.02	1106.33	0.303618	7.42501	
1059	1017	1133.13	1088.49	0.308905	7.49686	
1060	1017	1149.2	1083.08	0.315937	7.44516	
1061	1017	1169.52	1074.33	0.325606	7.4463	
1062	1017	1180.61	1067.93	0.331538	7.66829	
1063	1017	1189.22	1056.08	0.338749	8.0374	
1064	1017	1179.4	1047.52	0.338691	7.89067	
1065	1017	1170.24	1038.85	0.338892	7.68616	
1066	1017	1142.42	1037.98	0.32982	7.92298	
1067	1017	1132.11	1045	0.323765	7.95035	
1068	1017	1151.6	1083.51	0.316567	7.55463	
1069	1017	1188.37	1122.93	0.314963	7.95681	
1070	1017	1215.94	1175.01	0.30674	7.44896	
1071	1017	1233.54	1235.94	0.293838	7.4634	
1072	1017	1245.09	1321.56	0.274236	7.36571	
1073	1017	1240.41	1404.09	0.253693	8.01155	
1074	1017	1247.16	1486.33	0.238216	7.48279	
1075	1017	1259.93	1599.37	0.220361	7.44744	
1076	1017	1315.29	1737.59	0.209682	7.96745	
1077	1017	1380.37	1879.01	0.20196	8.11608	
1078	1017	1459.29	2009.11	0.1991	7.51586	
1079	1017	1509.69	2136.85	0.192268	7.34937	
1080	1017	1546.83	2223.16	0.188583	7.50902	
1081	1017	1550.93	2265.37	0.184755	7.33568	
1082	1017	1530.27	2293.95	0.17875	7.44554	
1083	1017	1489.85	2327.82	0.169516	7.44668	
1084	1017	1461.04	2361	0.162318	7.4558	
1085	1017	1449.74	2409.93	0.156483	7.45428	
1086	1017	1424.84	2450.67	0.149691	7.50978	
1087	1017	1415.96	2486.1	0.145714	7.4368	
1088	1017	1430.75	2531.9	0.14422	7.41437	
1089	1017	1446.98	2588.98	0.14215	7.96099	
1090	1017	1448.87	2624.19	0.139888	7.71239	
1091	1017	1474.06	2684.86	0.138857	7.92944	
1092	1017	1502.64	2743.66	0.138408	7.5801	
1093	1017	1498.8	2781.37	0.135479	7.4577	
1094	1017	1489	2800.34	0.133107	7.38054	
1095	1017	1460.08	2808.78	0.129172	7.49115	
1096	1017	1425.14	2816.19	0.124635	7.42957	
1097	1017	1400.64	2810.96	0.122084	7.92146	
1098	1017	1402.32	2816.92	0.121935	7.74128	
1099	1017	1395.04	2812.9	0.121321	7.4041	
1000	1018	1658	2594.24	0.169206	7.9264	
1001	1018	1606.5	2563.95	0.164945	8.06096	
1002	1018	1537.31	2522.14	0.15917	7.95643	
1003	1018	1482.84	2489.63	0.154471	7.95111	
1004	1018	1460.8	2462.59	0.153658	7.57174	
1005	1018	1436.74	2449.24	0.15144	7.32352	
1006	1018	1403.89	2448.58	0.146986	7.37255	
1007	1018	1390.07	2443.92	0.145458	7.92412	
1008	1018	1381.89	2430.43	0.145388	7.44782	
1009	1018	1381.89	2426.53	0.145694	7.39384	
1010	1018	1378.59	2409.28	0.146602	8.07693	
1011	1018	1382.4	2387.3	0.148905	7.48621	
1012	1018	1378.32	2374.78	0.149352	7.9264	
1013	1018	1373.84	2378.56	0.14841	7.4406	
1014	1018	1361.57	2401.42	0.144854	7.56642	
1015	1018	1371.85	2422.64	0.144612	7.36153	
1016	1018	1380.3	2470.15	0.142115	8.01345	
1017	1018	1393.7	2512	0.140788	7.96973	
1018	1018	1416.78	2545.79	0.141356	7.89941	
1019	1018	1433.25	2573.76	0.141473	8.07807	
1020	1018	1456.49	2605.24	0.142204	7.4577	
1021	1018	1470.81	2612.87	0.143491	7.34595	
1022	1018	1482.41	2614.48	0.144859	7.53335	
1023	1018	1490.33	2614.74	0.145855	7.55159	
1024	1018	1489.32	2611.42	0.145969	7.35241	
1025	1018	1487.33	2616.12	0.14537	7.66525	
1026	1018	1471.69	2591.92	0.145126	7.42501	
1027	1018	1477.67	2578.31	0.146908	7.41361	
1028	1018	1472.76	2553.05	0.148165	7.47709	
1029	1018	1493.69	2503.22	0.154842	7.46416	
1030	1018	1504.24	2438.42	0.161663	7.69376	
1031	1018	1515.31	2382.41	0.168163	7.40563	
1032	1018	1492.22	2304.88	0.172035	7.98874	
1033	1018	1466.68	2219.24	0.176632	7.39498	
1034	1018	1413.02	2122.91	0.178243	7.55349	
1035	1018	1360.98	2035.6	0.179263	7.3965	
1036	1018	1299.99	1925.84	0.181467	7.35393	
1037	1018	1258.23	1800.97	0.189565	7.61013	
1038	1018	1203.64	1675.21	0.196399	7.97962	
1039	1018	1162.35	1561.19	0.205381	7.36609	
1040	1018	1106.08	1417.94	0.217686	7.81122	
1041	1018	1064.77	1307.42	0.229619	7.42767	
1042	1018	1022.64	1214.45	0.239251	7.6375	
1043	1018	993.555	1148.74	0.247223	7.5592	
1044	1018	1008.11	1104.54	0.263928	7.50636	
1045	1018	1024.65	1096.55	0.271538	7.3889	
1046	1018	1056.37	1078.22	0.287413	7.9321	
1047	1018	1078.32	1070.26	0.297162	7.91994	
1048	1018	1098.63	1052.04	0.310057	7.54779	
1049	1018	1092.61	1040.5	0.31209	7.62078	
1050	1018	1094.23	1036.43	0.314085	7.53145	
1051	1018	1095.43	1041.77	0.312593	7.50598	
1052	1018	1100.99	1043.56	0.313827	7.7044	
1053	1018	1103.37	1059.98	0.308882	7.42539	
1054	1018	1130.31	1083.61	0.309639	7.49686	
1055	1018	1132.84	1089.11	0.308605	7.70098	
1056	1018	1136.12	1099	0.306369	7.51966	
1057	1018	1137.42	1101.07	0.3061	7.47481	
1058	1018	1143.7	1100.77	0.308201	7.96441	
1059	1018	1137.53	1084.26	0.311755	7.35241	
1060	1018	1146.97	1079.77	0.316356	7.72379	
1061	1018	1169.65	1075.95	0.325075	7.41361	
1062	1018	1185.07	1073.29	0.33106	8.31071	
1063	1018	1194.31	1063.26	0.33776	8.3548	
1064	1018	1185.37	1057.25	0.337037	8.00737	
1065	1018	1177.25	1046.73	0.338266	7.95795	
1066	1018	1146.31	1046.96	0.327816	7.9952	
1067	1018	1138.02	1053.02	0.32284	7.67513	
1068	1018	1160.15	1094.55	0.315547	7.93666	
1069	1018	1192.57	1135.38	0.312193	8.00775	
1070	1018	1215.98	1188.96	0.302494	10.5189	
1071	1018	1229.52	1264.54	0.284807	8.11456	
1072	1018	1242.96	1364.11	0.263401	7.91385	
1073	1018	1247.32	1463.38	0.242842	8.00508	
1074	1018	1264.67	1560.28	0.228275	7.51586	
1075	1018	1291.46	1690.97	0.212028	7.35317	
1076	1018	1358.13	1833.14	0.204119	7.95833	
1077	1018	1420.1	1972.56	0.196892	8.01193	
1078	1018	1491.89	2091.65	0.194595	7.36381	
1079	1018	1527.94	2200.33	0.188114	7.62724	
1080	1018	1554	2269.45	0.184797	7.99558	
1081	1018	1543.8	2298.96	0.180266	7.96365	
1082	1018	1519.39	2316.57	0.174921	9.06754	
1083	1018	1476.58	2349.91	0.165551	13.0524	
1084	1018	1450.54	2382.1	0.15897	10.8188	
1085	1018	1444.14	2425.52	0.154399	8.84973	
1086	1018	1422.72	2453.56	0.149171	7.96517	
1087	1018	1413.23	2473.92	0.146283	7.98228	
1088	1018	1423.38	2508.43	0.145006	7.96251	
1089	1018	1429.1	2560.77	0.141875	7.35507	
1090	1018	1429.4	2587.74	0.139972	7.99216	
1091	1018	1453.67	2654.27	0.138406	7.41931	
1092	1018	1480.61	2723.15	0.137088	7.40639	
1093	1018	1479.9	2769.94	0.133953	7.95225	
1094	1018	1472.6	2796.14	0.131429	8.04614	
1095	1018	1449.82	2818.8	0.127364	7.35963	
1096	1018	1418.18	2827.78	0.123146	8.12596	
1097	1018	1396.76	2819.45	0.121142	7.47747	
1098	1018	1399.4	2827.58	0.120981	7.36229	
1099	1018	1402.61	2834.35	0.120966	7.94426	
1000	1019	1655.17	2602.24	0.168168	7.36837	
1001	1019	1604.34	2570.49	0.16412	7.44744	
1002	1019	1540.14	2538.02	0.158258	7.78651	
1003	1019	1494.78	2511.79	0.154301	7.93742	
1004	1019	1475.86	2481.83	0.154153	7.34823	
1005	1019	1446.41	2460.6	0.151851	8.17462	
1006	1019	1400.51	2443.83	0.146896	7.97125	
1007	1019	1378.79	2420.31	0.145755	7.88192	
1008	1019	1363.54	2406.79	0.144704	8.0507	
1009	1019	1361.02	2401.88	0.144741	7.97848	
1010	1019	1356.08	2387.39	0.1452	7.5706	
1011	1019	1364.58	2372.06	0.147632	7.97239	
1012	1019	1361.49	2365.72	0.14771	7.341	
1013	1019	1356.22	2374.49	0.146254	7.49762	
1014	1019	1351.34	2392.09	0.144164	7.97429	
1015	1019	1361.93	2415.63	0.143788	7.79868	
1016	1019	1382.82	2468.22	0.142601	7.54779	
1017	1019	1399.27	2506.13	0.141964	7.48621	
1018	1019	1426.62	2538.83	0.14316	7.34709	
1019	1019	1444.49	2569.84	0.143217	7.36457	
1020	1019	1464.73	2602.78	0.143439	8.23088	
1021	1019	1477.77	2607.95	0.144738	7.92222	
1022	1019	1486.82	2615.07	0.145381	7.49457	
